ntasks,freq,algo,segment,max_dt,mean,rel_imbalance,stopped
32,250,rcbincr,49,0.04,0.04,0.76,0
32,250,rcbincr,50,0.04,0.04,0.71,0
32,250,rcbincr,51,0.04,0.04,0.68,0
32,250,rcbincr,52,0.04,0.04,0.64,0
32,250,rcbincr,53,0.04,0.04,0.6,0
32,250,rcbincr,54,0.04,0.04,0.55,0
32,250,rcbincr,55,0.04,0.04,0.53,0
32,250,rcbincr,56,0.03,0.04,0.48,0
32,250,rcbincr,57,0.04,0.04,0.71,0
32,250,rcbincr,58,0.03,0.04,0.43,0
32,250,rcbincr,59,0.04,0.04,0.63,0
32,250,rcbincr,60,0.04,0.04,0.57,0
32,250,rcbincr,61,0.04,0.04,0.51,0
32,250,rcbincr,62,0.04,0.04,0.48,0
32,250,rcbincr,63,0.04,0.04,0.42,0
32,250,rcbincr,64,0.03,0.04,0.38,0
32,250,rcbincr,65,0.03,0.04,0.33,0
32,250,rcbincr,66,0.03,0.04,0.27,0
32,250,hilbert,1,0.08,0.02,2.62,0
32,250,hilbert,2,0.02,0.02,0.21,0
32,250,hilbert,3,0.01,0.02,0.17,0
32,250,hilbert,4,0.02,0.02,0.21,0
32,250,hilbert,5,0.02,0.02,0.15,0
32,250,hilbert,6,0.01,0.02,0.2,0
32,250,hilbert,7,0.01,0.02,0.14,0
32,250,hilbert,8,0.01,0.02,0.13,0
32,250,hilbert,9,0.02,0.03,0.14,0
32,250,hilbert,10,0.02,0.03,0.14,0
32,250,hilbert,11,0.01,0.03,0.16,0
32,250,hilbert,12,0.01,0.03,0.11,0
32,250,hilbert,13,0.01,0.03,0.14,0
32,250,hilbert,14,0.02,0.03,0.17,0
32,250,hilbert,15,0.02,0.03,0.22,0
32,250,hilbert,16,0.02,0.03,0.12,0
32,250,hilbert,17,0.02,0.03,0.17,0
32,250,hilbert,18,0.01,0.03,0.12,0
32,250,hilbert,19,0.02,0.03,0.17,0
32,250,hilbert,20,0.02,0.03,0.19,0
32,250,hilbert,21,0.02,0.03,0.15,0
32,250,hilbert,22,0.02,0.03,0.16,0
32,250,hilbert,23,0.02,0.03,0.15,0
32,250,hilbert,24,0.02,0.03,0.16,0
32,250,hilbert,25,0.02,0.03,0.15,0
32,250,hilbert,26,0.02,0.03,0.13,0
32,250,hilbert,27,0.02,0.03,0.16,0
32,250,hilbert,28,0.02,0.03,0.13,0
32,250,hilbert,29,0.02,0.03,0.12,0
32,250,hilbert,30,0.02,0.03,0.16,0
32,250,hilbert,31,0.02,0.03,0.16,0
32,250,hilbert,32,0.02,0.03,0.13,0
32,250,hilbert,33,0.02,0.03,0.13,0
32,250,hilbert,34,0.02,0.03,0.17,0
32,250,hilbert,35,0.02,0.03,0.12,0
32,250,hilbert,36,0.02,0.03,0.1,0
32,250,hilbert,37,0.02,0.03,0.11,0
32,250,hilbert,38,0.02,0.03,0.14,0
32,250,hilbert,39,0.02,0.03,0.11,0
32,250,hilbert,40,0.03,0.04,0.15,0
32,250,hilbert,41,0.02,0.04,0.13,0
32,250,hilbert,42,0.02,0.04,0.12,0
32,250,hilbert,43,0.03,0.04,0.13,0
32,250,hilbert,44,0.02,0.04,0.1,0
32,250,hilbert,45,0.02,0.04,0.15,0
32,250,hilbert,46,0.02,0.04,0.11,0
32,250,hilbert,47,0.02,0.04,0.13,0
32,250,hilbert,48,0.02,0.04,0.12,0
32,250,hilbert,49,0.02,0.04,0.15,0
32,250,hilbert,50,0.02,0.04,0.12,0
32,250,hilbert,51,0.03,0.04,0.15,0
32,250,hilbert,52,0.02,0.04,0.11,0
32,250,hilbert,53,0.02,0.04,0.11,0
32,250,hilbert,54,0.02,0.04,0.12,0
32,250,hilbert,55,0.02,0.04,0.14,0
32,250,hilbert,56,0.03,0.04,0.16,0
32,250,hilbert,57,0.03,0.04,0.15,0
32,250,hilbert,58,0.03,0.04,0.15,0
32,250,hilbert,59,0.03,0.04,0.16,0
32,250,hilbert,60,0.02,0.04,0.15,0
32,250,hilbert,61,0.03,0.04,0.16,0
32,250,hilbert,62,0.03,0.04,0.16,0
32,250,hilbert,63,0.03,0.04,0.17,0
32,250,hilbert,64,0.02,0.04,0.13,0
32,250,hilbert,65,0.02,0.04,0.15,0
32,250,hilbert,66,0.03,0.04,0.15,0
32,250,gilbert,1,0.09,0.02,2.69,0
32,250,gilbert,2,0.02,0.02,0.28,0
32,250,gilbert,3,0.01,0.02,0.17,0
32,250,gilbert,4,0.01,0.02,0.16,0
32,250,gilbert,5,0.01,0.02,0.17,0
32,250,gilbert,6,0.01,0.02,0.2,0
32,250,gilbert,7,0.01,0.02,0.16,0
32,250,gilbert,8,0.01,0.02,0.14,0
32,250,gilbert,9,0.01,0.03,0.15,0
32,250,gilbert,10,0.01,0.03,0.17,0
32,250,gilbert,11,0.02,0.03,0.12,0
32,250,gilbert,12,0.01,0.03,0.13,0
32,250,gilbert,13,0.01,0.03,0.12,0
32,250,gilbert,14,0.02,0.03,0.2,0
32,250,gilbert,15,0.02,0.03,0.22,0
32,250,gilbert,16,0.01,0.03,0.16,0
32,250,gilbert,17,0.02,0.03,0.17,0
32,250,gilbert,18,0.02,0.03,0.19,0
32,250,gilbert,19,0.01,0.03,0.17,0
32,250,gilbert,20,0.02,0.03,0.18,0
32,250,gilbert,21,0.01,0.03,0.15,0
32,250,gilbert,22,0.02,0.03,0.17,0
32,250,gilbert,23,0.02,0.03,0.15,0
32,250,gilbert,24,0.02,0.03,0.12,0
32,250,gilbert,25,0.01,0.03,0.15,0
32,250,gilbert,26,0.02,0.03,0.13,0
32,250,gilbert,27,0.02,0.03,0.16,0
32,250,gilbert,28,0.02,0.03,0.15,0
32,250,gilbert,29,0.02,0.03,0.15,0
32,250,gilbert,30,0.02,0.03,0.13,0
32,250,gilbert,31,0.02,0.03,0.11,0
32,250,gilbert,32,0.02,0.03,0.14,0
32,250,gilbert,33,0.02,0.03,0.13,0
32,250,gilbert,34,0.02,0.03,0.13,0
32,250,gilbert,35,0.02,0.03,0.12,0
32,250,gilbert,36,0.02,0.03,0.1,0
32,250,gilbert,37,0.02,0.03,0.14,0
32,250,gilbert,38,0.02,0.03,0.1,0
32,250,gilbert,39,0.02,0.03,0.11,0
32,250,gilbert,40,0.03,0.04,0.15,0
32,250,gilbert,41,0.02,0.04,0.14,0
32,250,gilbert,42,0.02,0.04,0.1,0
32,250,gilbert,43,0.03,0.04,0.11,0
32,250,gilbert,44,0.02,0.04,0.11,0
32,250,gilbert,45,0.06,0.04,0.92,0
32,250,gilbert,46,0.06,0.04,0.94,0
32,250,gilbert,47,0.03,0.04,0.16,0
32,250,gilbert,48,0.02,0.04,0.11,0
32,250,gilbert,49,0.05,0.04,0.59,0
32,250,gilbert,50,0.02,0.04,0.14,0
32,250,gilbert,51,0.03,0.04,0.12,0
32,250,gilbert,52,0.03,0.04,0.15,0
32,250,gilbert,53,0.02,0.04,0.13,0
32,250,gilbert,54,0.03,0.04,0.11,0
32,250,gilbert,55,0.02,0.04,0.14,0
32,250,gilbert,56,0.03,0.04,0.17,0
32,250,gilbert,57,0.03,0.04,0.14,0
32,250,gilbert,58,0.03,0.04,0.13,0
32,250,gilbert,59,0.02,0.04,0.15,0
32,250,gilbert,60,0.03,0.04,0.15,0
32,250,gilbert,61,0.02,0.04,0.15,0
32,250,gilbert,62,0.02,0.04,0.17,0
32,250,gilbert,63,0.03,0.04,0.18,0
32,250,gilbert,64,0.02,0.04,0.13,0
32,250,gilbert,65,0.03,0.04,0.15,0
32,250,gilbert,66,0.02,0.04,0.16,0
32,500,rcb,1,0.08,0.02,2.66,0
32,500,rcb,2,0.02,0.02,0.45,0
32,500,rcb,3,0.02,0.02,0.42,0
32,500,rcb,4,0.02,0.02,0.69,0
32,500,rcb,5,0.02,0.02,0.53,0
32,500,rcb,6,0.02,0.02,0.54,0
32,500,rcb,7,0.02,0.02,0.51,0
32,500,rcb,8,0.02,0.02,0.48,0
32,500,rcb,9,0.02,0.02,0.48,0
32,500,rcb,10,0.02,0.02,0.48,0
32,500,rcb,11,0.02,0.02,0.63,0
32,500,rcb,12,0.02,0.02,0.63,0
32,500,rcb,13,0.02,0.02,0.61,0
32,500,rcb,14,0.02,0.03,0.57,0
32,500,rcb,15,0.02,0.03,0.55,0
32,500,rcb,16,0.03,0.03,0.72,0
32,500,rcb,17,0.03,0.03,0.71,0
32,500,rcb,18,0.03,0.03,0.72,0
32,500,rcb,19,0.03,0.03,0.67,0
32,500,rcb,20,0.03,0.03,0.6,0
32,500,rcb,21,0.03,0.03,0.56,0
32,500,rcb,22,0.03,0.03,0.52,0
32,500,rcb,23,0.03,0.03,0.66,0
32,500,rcb,24,0.03,0.03,0.62,0
32,500,rcb,25,0.03,0.03,0.59,0
32,500,rcb,26,0.03,0.03,0.54,0
32,500,rcb,27,0.03,0.03,0.51,0
32,500,rcb,28,0.03,0.03,0.5,0
32,500,rcb,29,0.03,0.03,0.64,0
32,500,rcb,30,0.03,0.03,0.6,0
32,500,rcb,31,0.03,0.03,0.53,0
32,500,rcb,32,0.03,0.03,0.5,0
32,500,rcb,33,0.03,0.03,0.47,0
32,500,rcb,34,0.03,0.03,0.59,0
32,500,rcb,35,0.03,0.03,0.53,0
32,500,rcb,36,0.03,0.03,0.51,0
32,500,rcb,37,0.03,0.03,0.45,0
32,500,rcb,38,0.03,0.03,0.54,0
32,500,rcb,39,0.03,0.03,0.49,0
32,500,rcb,40,0.03,0.03,0.44,0
32,500,rcb,41,0.03,0.03,0.43,0
32,500,rcb,42,0.03,0.03,0.37,0
32,500,rcb,43,0.04,0.04,0.51,0
32,500,rcb,44,0.03,0.04,0.47,0
32,500,rcb,45,0.05,0.04,0.84,0
32,500,rcb,46,0.03,0.04,0.41,0
32,500,rcb,47,0.05,0.04,0.81,0
32,500,rcb,48,0.05,0.04,0.76,0
32,500,rcb,49,0.04,0.04,0.76,0
32,500,rcb,50,0.04,0.04,0.72,0
32,500,rcb,51,0.04,0.04,0.69,0
32,500,rcb,52,0.04,0.04,0.64,0
32,500,rcb,53,0.04,0.04,0.6,0
32,500,rcb,54,0.04,0.04,0.56,0
32,500,rcb,55,0.04,0.04,0.54,0
32,500,rcb,56,0.04,0.04,0.49,0
32,500,rcb,57,0.03,0.04,0.46,0
32,500,rcb,58,0.04,0.04,0.67,0
32,500,rcb,59,0.04,0.04,0.63,0
32,500,rcb,60,0.04,0.04,0.58,0
32,500,rcb,61,0.06,0.04,0.88,0
32,500,rcb,62,0.04,0.04,0.49,0
32,500,rcb,63,0.04,0.04,0.43,0
32,500,rcb,64,0.03,0.04,0.39,0
32,500,rcb,65,0.03,0.04,0.34,0
32,500,rcb,66,0.05,0.04,0.69,0
32,500,rcbincr,1,0.08,0.02,2.63,0
32,500,rcbincr,2,0.02,0.02,0.45,0
32,500,rcbincr,3,0.02,0.02,0.42,0
32,500,rcbincr,4,0.02,0.02,0.43,0
32,500,rcbincr,5,0.02,0.02,0.64,0
32,500,rcbincr,6,0.02,0.02,0.53,0
32,500,rcbincr,7,0.02,0.02,0.52,0
32,500,rcbincr,8,0.02,0.02,0.48,0
32,500,rcbincr,9,0.02,0.02,0.49,0
32,500,rcbincr,10,0.02,0.02,0.48,0
32,500,rcbincr,11,0.02,0.02,0.62,0
32,500,rcbincr,12,0.02,0.02,0.62,0
32,500,rcbincr,13,0.02,0.02,0.59,0
32,500,rcbincr,14,0.02,0.03,0.56,0
32,500,rcbincr,15,0.02,0.03,0.55,0
32,500,rcbincr,16,0.03,0.03,0.7,0
32,500,rcbincr,17,0.03,0.03,0.68,0
32,500,rcbincr,18,0.03,0.03,0.69,0
32,500,rcbincr,19,0.03,0.03,0.66,0
32,500,rcbincr,20,0.03,0.03,0.77,0
32,500,rcbincr,21,0.03,0.03,0.54,0
32,500,rcbincr,22,0.03,0.03,0.52,0
32,500,rcbincr,23,0.03,0.03,0.65,0
32,500,rcbincr,24,0.03,0.03,0.61,0
32,500,rcbincr,25,0.03,0.03,0.58,0
32,500,rcbincr,26,0.03,0.03,0.54,0
32,500,rcbincr,27,0.03,0.03,0.51,0
32,500,rcbincr,28,0.03,0.03,0.49,0
32,500,rcbincr,29,0.03,0.03,0.62,0
32,500,rcbincr,30,0.03,0.03,0.6,0
32,500,rcbincr,31,0.03,0.03,0.53,0
32,500,rcbincr,32,0.03,0.03,0.5,0
32,500,rcbincr,33,0.03,0.03,0.45,0
32,500,rcbincr,34,0.03,0.03,0.58,0
32,500,rcbincr,35,0.03,0.03,0.51,0
32,500,rcbincr,36,0.03,0.03,0.49,0
32,500,rcbincr,37,0.03,0.03,0.44,0
32,500,rcbincr,38,0.03,0.03,0.54,0
32,500,rcbincr,39,0.03,0.03,0.49,0
32,500,rcbincr,40,0.03,0.03,0.43,0
32,500,rcbincr,41,0.03,0.03,0.45,0
32,500,rcbincr,42,0.03,0.03,0.38,0
32,500,rcbincr,43,0.04,0.04,0.51,0
32,500,rcbincr,44,0.03,0.04,0.46,0
32,500,rcbincr,45,0.05,0.04,0.85,0
32,500,rcbincr,46,0.03,0.04,0.42,0
32,500,rcbincr,47,0.05,0.04,0.82,0
32,500,rcbincr,48,0.05,0.04,0.78,0
32,500,rcbincr,49,0.05,0.04,0.77,0
32,500,rcbincr,50,0.04,0.04,0.72,0
32,500,rcbincr,51,0.04,0.04,0.69,0
32,500,rcbincr,52,0.05,0.04,0.75,0
32,500,rcbincr,53,0.05,0.04,0.91,0
32,500,rcbincr,54,0.04,0.04,0.46,0
32,500,rcbincr,55,0.05,0.04,0.77,0
32,500,rcbincr,56,0.04,0.04,0.5,0
32,500,rcbincr,57,0.04,0.04,0.66,0
32,500,rcbincr,58,0.04,0.04,0.67,0
32,500,rcbincr,59,0.04,0.04,0.63,0
32,500,rcbincr,60,0.04,0.04,0.58,0
32,500,rcbincr,61,0.04,0.04,0.6,0
32,500,rcbincr,62,0.04,0.04,0.49,0
32,500,rcbincr,63,0.04,0.04,0.43,0
32,500,rcbincr,64,0.03,0.04,0.38,0
32,500,rcbincr,65,0.03,0.04,0.33,0
32,500,rcbincr,66,0.05,0.04,0.68,0
32,500,hilbert,1,0.08,0.02,2.68,0
32,500,hilbert,2,0.01,0.02,0.2,0
32,500,hilbert,3,0.02,0.02,0.2,0
32,500,hilbert,4,0.01,0.02,0.22,0
32,500,hilbert,5,0.01,0.02,0.16,0
32,500,hilbert,6,0.01,0.02,0.2,0
32,500,hilbert,7,0.01,0.02,0.16,0
32,500,hilbert,8,0.02,0.02,0.13,0
32,500,hilbert,9,0.02,0.03,0.14,0
32,500,hilbert,10,0.01,0.03,0.15,0
32,500,hilbert,11,0.02,0.03,0.15,0
32,500,hilbert,12,0.02,0.03,0.17,0
32,500,hilbert,13,0.01,0.03,0.13,0
32,500,hilbert,14,0.02,0.03,0.2,0
32,500,hilbert,15,0.02,0.03,0.22,0
32,500,hilbert,16,0.01,0.03,0.1,0
32,500,hilbert,17,0.02,0.03,0.16,0
32,500,hilbert,18,0.02,0.03,0.16,0
32,500,hilbert,19,0.02,0.03,0.2,0
32,500,hilbert,20,0.01,0.03,0.17,0
32,500,hilbert,21,0.01,0.03,0.16,0
32,500,hilbert,22,0.02,0.03,0.15,0
32,500,hilbert,23,0.02,0.03,0.14,0
32,500,hilbert,24,0.02,0.03,0.14,0
32,500,hilbert,25,0.02,0.03,0.15,0
32,500,hilbert,26,0.02,0.03,0.16,0
32,500,hilbert,27,0.02,0.03,0.13,0
32,500,hilbert,28,0.02,0.03,0.13,0
32,500,hilbert,29,0.02,0.03,0.14,0
32,500,hilbert,30,0.02,0.03,0.11,0
32,500,hilbert,31,0.01,0.03,0.12,0
32,500,hilbert,32,0.02,0.03,0.13,0
32,500,hilbert,33,0.02,0.03,0.13,0
32,500,hilbert,34,0.02,0.03,0.11,0
32,500,hilbert,35,0.02,0.03,0.15,0
32,500,hilbert,36,0.02,0.03,0.09,0
32,500,hilbert,37,0.02,0.03,0.15,0
32,500,hilbert,38,0.02,0.03,0.12,0
32,500,hilbert,39,0.02,0.03,0.09,0
32,500,hilbert,40,0.02,0.03,0.16,0
32,500,hilbert,41,0.03,0.04,0.13,0
32,500,hilbert,42,0.03,0.04,0.13,0
32,500,hilbert,43,0.02,0.04,0.12,0
32,500,hilbert,44,0.02,0.04,0.11,0
32,500,hilbert,45,0.02,0.04,0.16,0
32,500,hilbert,46,0.02,0.04,0.1,0
32,500,hilbert,47,0.02,0.04,0.15,0
32,500,hilbert,48,0.02,0.04,0.1,0
32,500,hilbert,49,0.02,0.04,0.13,0
32,500,hilbert,50,0.02,0.04,0.14,0
32,500,hilbert,51,0.03,0.04,0.13,0
32,500,hilbert,52,0.02,0.04,0.12,0
32,500,hilbert,53,0.03,0.04,0.13,0
32,500,hilbert,54,0.03,0.04,0.11,0
32,500,hilbert,55,0.03,0.04,0.14,0
32,500,hilbert,56,0.02,0.04,0.13,0
32,500,hilbert,57,0.03,0.04,0.14,0
32,500,hilbert,58,0.03,0.04,0.17,0
32,500,hilbert,59,0.02,0.04,0.16,0
32,500,hilbert,60,0.03,0.04,0.15,0
32,500,hilbert,61,0.02,0.04,0.16,0
32,500,hilbert,62,0.03,0.04,0.16,0
32,500,hilbert,63,0.02,0.04,0.15,0
32,500,hilbert,64,0.03,0.04,0.13,0
32,500,hilbert,65,0.03,0.04,0.16,0
32,500,hilbert,66,0.03,0.04,0.18,0
32,500,gilbert,1,0.08,0.02,2.68,0
32,500,gilbert,2,0.01,0.02,0.2,0
32,500,gilbert,3,0.01,0.02,0.19,0
32,500,gilbert,4,0.02,0.02,0.22,0
32,500,gilbert,5,0.01,0.02,0.15,0
32,500,gilbert,6,0.01,0.02,0.16,0
32,500,gilbert,7,0.01,0.02,0.16,0
32,500,gilbert,8,0.01,0.02,0.13,0
32,500,gilbert,9,0.02,0.03,0.16,0
32,500,gilbert,10,0.01,0.03,0.17,0
32,500,gilbert,11,0.02,0.03,0.13,0
32,500,gilbert,12,0.01,0.03,0.14,0
32,500,gilbert,13,0.01,0.03,0.11,0
32,500,gilbert,14,0.02,0.03,0.18,0
32,500,gilbert,15,0.01,0.03,0.12,0
32,500,gilbert,16,0.01,0.03,0.12,0
32,500,gilbert,17,0.02,0.03,0.16,0
32,500,gilbert,18,0.01,0.03,0.16,0
32,500,gilbert,19,0.02,0.03,0.18,0
32,500,gilbert,20,0.02,0.03,0.19,0
32,500,gilbert,21,0.02,0.03,0.14,0
32,500,gilbert,22,0.02,0.03,0.13,0
32,500,gilbert,23,0.02,0.03,0.15,0
32,500,gilbert,24,0.02,0.03,0.15,0
32,500,gilbert,25,0.02,0.03,0.13,0
32,500,gilbert,26,0.02,0.03,0.16,0
32,500,gilbert,27,0.02,0.03,0.15,0
32,500,gilbert,28,0.02,0.03,0.13,0
32,500,gilbert,29,0.02,0.03,0.14,0
32,500,gilbert,30,0.02,0.03,0.13,0
32,500,gilbert,31,0.01,0.03,0.12,0
32,500,gilbert,32,0.02,0.03,0.14,0
32,500,gilbert,33,0.02,0.03,0.13,0
32,500,gilbert,34,0.02,0.03,0.13,0
32,500,gilbert,35,0.02,0.03,0.12,0
32,500,gilbert,36,0.02,0.03,0.1,0
32,500,gilbert,37,0.02,0.03,0.16,0
32,500,gilbert,38,0.02,0.03,0.14,0
32,500,gilbert,39,0.02,0.03,0.11,0
32,500,gilbert,40,0.03,0.04,0.15,0
32,500,gilbert,41,0.02,0.04,0.12,0
32,500,gilbert,42,0.02,0.04,0.09,0
32,500,gilbert,43,0.02,0.04,0.09,0
32,500,gilbert,44,0.03,0.04,0.12,0
32,500,gilbert,45,0.02,0.04,0.12,0
32,500,gilbert,46,0.02,0.04,0.11,0
32,500,gilbert,47,0.02,0.04,0.13,0
32,500,gilbert,48,0.03,0.04,0.12,0
32,500,gilbert,49,0.02,0.04,0.12,0
32,500,gilbert,50,0.03,0.04,0.12,0
32,500,gilbert,51,0.03,0.04,0.14,0
32,500,gilbert,52,0.02,0.04,0.11,0
32,500,gilbert,53,0.02,0.04,0.12,0
32,500,gilbert,54,0.02,0.04,0.11,0
32,500,gilbert,55,0.02,0.04,0.13,0
32,500,gilbert,56,0.02,0.04,0.15,0
32,500,gilbert,57,0.03,0.04,0.14,0
32,500,gilbert,58,0.02,0.04,0.14,0
32,500,gilbert,59,0.03,0.04,0.16,0
32,500,gilbert,60,0.03,0.04,0.16,0
32,500,gilbert,61,0.03,0.04,0.17,0
32,500,gilbert,62,0.02,0.04,0.15,0
32,500,gilbert,63,0.02,0.04,0.14,0
32,500,gilbert,64,0.03,0.04,0.13,0
32,500,gilbert,65,0.02,0.04,0.15,0
32,500,gilbert,66,0.03,0.04,0.17,0
64,125,rcb,1,0.05,0.01,2.92,0
64,125,rcb,2,0.01,0.01,0.63,0
64,125,rcb,3,0.01,0.01,0.61,0
64,125,rcb,4,0.01,0.01,0.68,0
64,125,rcb,5,0.02,0.01,0.91,0
64,125,rcb,6,0.01,0.01,0.73,0
64,125,rcb,7,0.01,0.01,0.71,0
64,125,rcb,8,0.01,0.01,0.66,0
64,125,rcb,9,0.01,0.01,0.66,0
64,125,rcb,10,0.02,0.01,0.78,0
64,125,rcb,11,0.01,0.01,0.57,0
64,125,rcb,12,0.02,0.01,1.42,0
64,125,rcb,13,0.02,0.01,1.39,0
64,125,rcb,14,0.02,0.01,1.36,0
64,125,rcb,15,0.02,0.01,1.33,0
64,125,rcb,16,0.02,0.01,0.82,0
64,125,rcb,17,0.03,0.01,1.59,0
64,125,rcb,18,0.02,0.01,0.69,0
64,125,rcb,19,0.03,0.01,1.55,0
64,125,rcb,20,0.02,0.01,0.65,0
64,125,rcb,21,0.02,0.01,0.63,0
64,125,rcb,22,0.02,0.01,0.66,0
64,125,rcb,23,0.02,0.01,0.73,0
64,125,rcb,24,0.02,0.01,0.68,0
64,125,rcb,25,0.02,0.01,0.65,0
64,125,rcb,26,0.02,0.01,0.6,0
64,125,rcb,27,0.02,0.01,0.56,0
64,125,rcb,28,0.02,0.01,0.6,0
64,125,rcb,29,0.03,0.01,1.54,0
64,125,rcb,30,0.02,0.01,0.65,0
64,125,rcb,31,0.03,0.02,1.4,0
64,125,rcb,32,0.02,0.02,0.54,0
64,125,rcb,33,0.03,0.02,1.33,0
64,125,rcb,34,0.03,0.02,1.52,0
64,125,rcb,35,0.03,0.02,1.41,0
64,125,rcb,36,0.02,0.02,0.53,0
64,125,rcb,37,0.03,0.02,1.3,0
64,125,rcb,38,0.03,0.02,0.86,0
64,125,rcb,39,0.03,0.02,0.89,0
64,125,rcb,40,0.02,0.02,0.67,0
64,125,rcb,41,0.03,0.02,0.92,0
64,125,rcb,42,0.02,0.02,0.58,0
64,125,rcb,43,0.02,0.02,0.61,0
64,125,rcb,44,0.02,0.02,0.67,0
64,125,rcb,45,0.03,0.02,0.91,0
64,125,rcb,46,0.02,0.02,0.57,0
64,125,rcb,47,0.03,0.02,1.19,0
64,125,rcb,48,0.03,0.02,0.72,0
64,125,rcb,49,0.03,0.02,1.1,0
64,125,rcb,50,0.03,0.02,0.83,0
64,125,rcb,51,0.03,0.02,1,0
64,125,rcb,52,0.03,0.02,0.96,0
64,125,rcb,53,0.03,0.02,0.94,0
64,125,rcb,54,0.03,0.02,0.88,0
64,125,rcb,55,0.03,0.02,0.84,0
64,125,rcb,56,0.03,0.02,0.79,0
64,125,rcb,57,0.03,0.02,0.76,0
64,125,rcb,58,0.03,0.02,1.12,0
64,125,rcb,59,0.03,0.02,1.07,0
64,125,rcb,60,0.03,0.02,0.97,0
64,125,rcb,61,0.03,0.02,0.9,0
64,125,rcb,62,0.03,0.02,0.87,0
64,125,rcb,63,0.03,0.02,1.21,0
64,125,rcb,64,0.02,0.02,0.76,0
64,125,rcb,65,0.03,0.02,1.03,0
64,125,rcb,66,0.02,0.02,0.66,0
64,125,rcbincr,1,0.05,0.01,3.23,0
64,125,rcbincr,2,0.03,0.01,1.61,0
64,125,rcbincr,3,0.02,0.01,1.03,0
64,125,rcbincr,4,0.01,0.01,0.75,0
64,125,rcbincr,5,0.02,0.01,1.02,0
64,125,rcbincr,6,0.01,0.01,0.71,0
64,125,rcbincr,7,0.01,0.01,0.7,0
64,125,rcbincr,8,0.01,0.01,0.66,0
64,125,rcbincr,9,0.01,0.01,0.65,0
64,125,rcbincr,10,0.02,0.01,0.8,0
64,125,rcbincr,11,0.01,0.01,0.56,0
64,125,rcbincr,12,0.02,0.01,1.38,0
64,125,rcbincr,13,0.02,0.01,1.35,0
64,125,rcbincr,14,0.02,0.01,1.34,0
64,125,rcbincr,15,0.02,0.01,1.32,0
64,125,rcbincr,16,0.01,0.01,0.51,0
64,125,rcbincr,17,0.03,0.01,1.53,0
64,125,rcbincr,18,0.02,0.01,0.71,0
64,125,rcbincr,19,0.03,0.01,1.49,0
64,125,rcbincr,20,0.02,0.01,0.74,0
64,125,rcbincr,21,0.02,0.01,0.8,0
64,125,rcbincr,22,0.02,0.01,0.81,0
64,125,rcbincr,23,0.02,0.01,0.7,0
64,125,rcbincr,24,0.02,0.01,0.97,0
64,125,rcbincr,25,0.02,0.01,0.63,0
64,125,rcbincr,26,0.02,0.01,0.59,0
64,125,rcbincr,27,0.02,0.01,0.59,0
64,125,rcbincr,28,0.02,0.01,0.62,0
64,125,rcbincr,29,0.03,0.01,1.5,0
64,125,rcbincr,30,0.03,0.01,1.42,0
64,125,rcbincr,31,0.03,0.02,1.36,0
64,125,rcbincr,32,0.02,0.02,0.61,0
64,125,rcbincr,33,0.03,0.02,1.29,0
64,125,rcbincr,34,0.03,0.02,1.48,0
64,125,rcbincr,35,0.03,0.02,1.37,0
64,125,rcbincr,36,0.03,0.02,1.34,0
64,125,rcbincr,37,0.03,0.02,1.14,0
64,125,rcbincr,38,0.02,0.02,0.82,0
64,125,rcbincr,39,0.03,0.02,0.89,0
64,125,rcbincr,40,0.02,0.02,0.65,0
64,125,rcbincr,41,0.03,0.02,0.94,0
64,125,rcbincr,42,0.02,0.02,0.58,0
64,125,rcbincr,43,0.02,0.02,0.74,0
64,125,rcbincr,44,0.03,0.02,1.05,0
64,125,rcbincr,45,0.02,0.02,0.57,0
64,125,rcbincr,46,0.03,0.02,0.88,0
64,125,rcbincr,47,0.03,0.02,1.15,0
64,125,rcbincr,48,0.02,0.02,0.68,0
64,125,rcbincr,49,0.03,0.02,1.06,0
64,125,rcbincr,50,0.03,0.02,0.83,0
64,125,rcbincr,51,0.03,0.02,0.97,0
64,125,rcbincr,52,0.03,0.02,0.92,0
64,125,rcbincr,53,0.03,0.02,0.91,0
64,125,rcbincr,54,0.03,0.02,0.85,0
64,125,rcbincr,55,0.03,0.02,0.8,0
64,125,rcbincr,56,0.03,0.02,0.75,0
64,125,rcbincr,57,0.02,0.02,0.74,0
64,125,rcbincr,58,0.03,0.02,1.07,0
64,125,rcbincr,59,0.03,0.02,1.03,0
64,125,rcbincr,60,0.03,0.02,0.95,0
64,125,rcbincr,61,0.03,0.02,0.88,0
64,125,rcbincr,62,0.03,0.02,0.86,0
64,125,rcbincr,63,0.02,0.02,0.79,0
64,125,rcbincr,64,0.03,0.02,1.12,0
64,125,rcbincr,65,0.02,0.02,0.7,0
64,125,rcbincr,66,0.03,0.02,0.96,0
64,125,hilbert,1,0.05,0.01,3.01,0
64,125,hilbert,2,0.02,0.01,0.4,0
64,125,hilbert,3,0.02,0.01,0.32,0
64,125,hilbert,4,0.02,0.01,0.36,0
64,125,hilbert,5,0.02,0.01,0.31,0
64,125,hilbert,6,0.04,0.01,1.78,0
64,125,hilbert,7,0.04,0.01,2.24,0
64,125,hilbert,8,0.02,0.01,0.33,0
64,125,hilbert,9,0.03,0.01,0.85,0
64,125,hilbert,10,0.02,0.01,0.28,0
64,125,hilbert,11,0.02,0.01,0.32,0
64,125,hilbert,12,0.02,0.01,0.35,0
