ntasks,freq,task,segment,mc,mb,fc,fb,bs,br
16,125,15,2,500,1090000,500,1090000,0,545000
16,125,0,3,250,8451000,250,8451000,8451000,0
16,125,8,3,500,1124000,500,1124000,0,562000
16,125,4,3,500,1124000,500,1124000,0,562000
16,125,12,3,500,1160000,500,1160000,0,580000
16,125,2,3,500,1124000,500,1124000,0,562000
16,125,10,3,500,1090000,500,1090000,0,545000
16,125,14,3,500,1124000,500,1124000,0,562000
16,125,1,3,500,1124000,500,1124000,0,562000
16,125,9,3,500,1160000,500,1160000,0,580000
16,125,6,3,500,1160000,500,1160000,0,580000
16,125,5,3,500,1090000,500,1090000,0,545000
16,125,13,3,500,1124000,500,1124000,0,562000
16,125,11,3,500,1124000,500,1124000,0,562000
16,125,3,3,500,1160000,500,1160000,0,580000
16,125,15,3,500,1090000,500,1090000,0,545000
16,125,7,3,500,1124000,500,1124000,0,562000
16,125,0,4,250,8451000,250,8451000,8451000,0
16,125,8,4,500,1124000,500,1124000,0,562000
16,125,4,4,500,1124000,500,1124000,0,562000
16,125,12,4,500,1160000,500,1160000,0,580000
16,125,2,4,500,1124000,500,1124000,0,562000
16,125,10,4,500,1090000,500,1090000,0,545000
16,125,1,4,500,1124000,500,1124000,0,562000
16,125,9,4,500,1160000,500,1160000,0,580000
16,125,6,4,500,1160000,500,1160000,0,580000
16,125,14,4,500,1124000,500,1124000,0,562000
16,125,5,4,500,1090000,500,1090000,0,545000
16,125,13,4,500,1124000,500,1124000,0,562000
16,125,11,4,500,1124000,500,1124000,0,562000
16,125,3,4,500,1160000,500,1160000,0,580000
16,125,7,4,500,1124000,500,1124000,0,562000
16,125,15,4,500,1090000,500,1090000,0,545000
16,125,0,5,250,8451000,250,8451000,8451000,0
16,125,8,5,500,1124000,500,1124000,0,562000
16,125,4,5,500,1124000,500,1124000,0,562000
16,125,12,5,500,1160000,500,1160000,0,580000
16,125,2,5,500,1124000,500,1124000,0,562000
16,125,10,5,500,1090000,500,1090000,0,545000
16,125,9,5,500,1160000,500,1160000,0,580000
16,125,14,5,500,1124000,500,1124000,0,562000
16,125,6,5,500,1160000,500,1160000,0,580000
16,125,1,5,500,1124000,500,1124000,0,562000
16,125,5,5,500,1090000,500,1090000,0,545000
16,125,13,5,500,1124000,500,1124000,0,562000
16,125,3,5,500,1160000,500,1160000,0,580000
16,125,11,5,500,1124000,500,1124000,0,562000
16,125,15,5,500,1090000,500,1090000,0,545000
16,125,7,5,500,1124000,500,1124000,0,562000
16,125,0,6,250,8451000,250,8451000,8451000,0
16,125,8,6,500,1124000,500,1124000,0,562000
16,125,4,6,500,1124000,500,1124000,0,562000
16,125,12,6,500,1160000,500,1160000,0,580000
16,125,10,6,500,1090000,500,1090000,0,545000
16,125,2,6,500,1124000,500,1124000,0,562000
16,125,14,6,500,1124000,500,1124000,0,562000
16,125,9,6,500,1160000,500,1160000,0,580000
16,125,6,6,500,1160000,500,1160000,0,580000
16,125,1,6,500,1124000,500,1124000,0,562000
16,125,5,6,500,1090000,500,1090000,0,545000
16,125,13,6,500,1124000,500,1124000,0,562000
16,125,3,6,500,1160000,500,1160000,0,580000
16,125,11,6,500,1124000,500,1124000,0,562000
16,125,7,6,500,1124000,500,1124000,0,562000
16,125,15,6,500,1090000,500,1090000,0,545000
16,125,0,7,250,8451000,250,8451000,8451000,0
16,125,8,7,500,1124000,500,1124000,0,562000
16,125,12,7,500,1160000,500,1160000,0,580000
16,125,4,7,500,1124000,500,1124000,0,562000
16,125,10,7,500,1090000,500,1090000,0,545000
16,125,2,7,500,1124000,500,1124000,0,562000
16,125,1,7,500,1124000,500,1124000,0,562000
16,125,9,7,500,1160000,500,1160000,0,580000
16,125,6,7,500,1160000,500,1160000,0,580000
16,125,14,7,500,1124000,500,1124000,0,562000
16,125,5,7,500,1090000,500,1090000,0,545000
16,125,13,7,500,1124000,500,1124000,0,562000
16,125,11,7,500,1124000,500,1124000,0,562000
16,125,3,7,500,1160000,500,1160000,0,580000
16,125,7,7,500,1124000,500,1124000,0,562000
16,125,15,7,500,1090000,500,1090000,0,545000
16,125,8,7,500,1124000,500,1124000,0,562000
16,125,4,7,500,1124000,500,1124000,0,562000
16,125,0,8,250,8451000,250,8451000,8451000,0
16,125,12,8,500,1160000,500,1160000,0,580000
16,125,10,8,500,1090000,500,1090000,0,545000
16,125,2,8,500,1124000,500,1124000,0,562000
16,125,6,8,500,1160000,500,1160000,0,580000
16,125,9,8,500,1160000,500,1160000,0,580000
16,125,14,8,500,1124000,500,1124000,0,562000
16,125,1,8,500,1124000,500,1124000,0,562000
16,125,5,8,500,1090000,500,1090000,0,545000
16,125,13,8,500,1124000,500,1124000,0,562000
16,125,3,8,500,1160000,500,1160000,0,580000
16,125,11,8,500,1124000,500,1124000,0,562000
16,125,7,8,500,1124000,500,1124000,0,562000
16,125,15,8,500,1090000,500,1090000,0,545000
16,125,0,9,250,8451000,250,8451000,8451000,0
16,125,8,9,500,1124000,500,1124000,0,562000
16,125,4,9,500,1124000,500,1124000,0,562000
16,125,12,9,500,1160000,500,1160000,0,580000
16,125,2,9,500,1124000,500,1124000,0,562000
16,125,10,9,500,1090000,500,1090000,0,545000
16,125,9,9,500,1160000,500,1160000,0,580000
16,125,6,9,500,1160000,500,1160000,0,580000
16,125,1,9,500,1124000,500,1124000,0,562000
16,125,14,9,500,1124000,500,1124000,0,562000
16,125,5,9,500,1090000,500,1090000,0,545000
16,125,13,9,500,1124000,500,1124000,0,562000
16,125,3,9,500,1160000,500,1160000,0,580000
16,125,11,9,500,1124000,500,1124000,0,562000
16,125,15,9,500,1090000,500,1090000,0,545000
16,125,7,9,500,1124000,500,1124000,0,562000
16,125,0,10,250,8451000,250,8451000,8451000,0
16,125,8,10,500,1124000,500,1124000,0,562000
16,125,4,10,500,1124000,500,1124000,0,562000
16,125,12,10,500,1160000,500,1160000,0,580000
16,125,10,10,500,1090000,500,1090000,0,545000
16,125,2,10,500,1124000,500,1124000,0,562000
16,125,1,10,500,1124000,500,1124000,0,562000
16,125,9,10,500,1160000,500,1160000,0,580000
16,125,6,10,500,1160000,500,1160000,0,580000
16,125,14,10,500,1124000,500,1124000,0,562000
16,125,5,10,500,1090000,500,1090000,0,545000
16,125,13,10,500,1124000,500,1124000,0,562000
16,125,3,10,500,1160000,500,1160000,0,580000
16,125,11,10,500,1124000,500,1124000,0,562000
16,125,15,10,500,1090000,500,1090000,0,545000
16,125,7,10,500,1124000,500,1124000,0,562000
16,125,8,10,500,1124000,500,1124000,0,562000
16,125,0,11,250,8451000,250,8451000,8451000,0
16,125,12,11,500,1160000,500,1160000,0,580000
16,125,4,11,500,1124000,500,1124000,0,562000
16,125,10,11,500,1090000,500,1090000,0,545000
16,125,2,11,500,1124000,500,1124000,0,562000
16,125,14,11,500,1124000,500,1124000,0,562000
16,125,9,11,500,1160000,500,1160000,0,580000
16,125,6,11,500,1160000,500,1160000,0,580000
16,125,1,11,500,1124000,500,1124000,0,562000
16,125,13,11,500,1124000,500,1124000,0,562000
16,125,5,11,500,1090000,500,1090000,0,545000
16,125,3,11,500,1160000,500,1160000,0,580000
16,125,11,11,500,1124000,500,1124000,0,562000
16,125,15,11,500,1090000,500,1090000,0,545000
16,125,7,11,500,1124000,500,1124000,0,562000
16,125,0,12,250,8451000,250,8451000,8451000,0
16,125,8,12,500,1124000,500,1124000,0,562000
16,125,12,12,500,1160000,500,1160000,0,580000
16,125,4,12,500,1124000,500,1124000,0,562000
16,125,2,12,500,1124000,500,1124000,0,562000
16,125,10,12,500,1090000,500,1090000,0,545000
16,125,14,12,500,1124000,500,1124000,0,562000
16,125,1,12,500,1124000,500,1124000,0,562000
16,125,9,12,500,1160000,500,1160000,0,580000
16,125,6,12,500,1160000,500,1160000,0,580000
16,125,13,12,500,1124000,500,1124000,0,562000
16,125,5,12,500,1090000,500,1090000,0,545000
16,125,11,12,500,1124000,500,1124000,0,562000
16,125,3,12,500,1160000,500,1160000,0,580000
16,125,7,12,500,1124000,500,1124000,0,562000
16,125,15,12,500,1090000,500,1090000,0,545000
16,125,0,13,250,8451000,250,8451000,8451000,0
16,125,8,13,500,1124000,500,1124000,0,562000
16,125,4,13,500,1124000,500,1124000,0,562000
16,125,12,13,500,1160000,500,1160000,0,580000
16,125,10,13,500,1090000,500,1090000,0,545000
16,125,2,13,500,1124000,500,1124000,0,562000
16,125,14,13,500,1124000,500,1124000,0,562000
16,125,6,13,500,1160000,500,1160000,0,580000
16,125,9,13,500,1160000,500,1160000,0,580000
16,125,5,13,500,1090000,500,1090000,0,545000
16,125,1,13,500,1124000,500,1124000,0,562000
16,125,13,13,500,1124000,500,1124000,0,562000
16,125,11,13,500,1124000,500,1124000,0,562000
16,125,3,13,500,1160000,500,1160000,0,580000
16,125,7,13,500,1124000,500,1124000,0,562000
16,125,15,13,500,1090000,500,1090000,0,545000
16,125,0,14,250,8451000,250,8451000,8451000,0
16,125,8,14,500,1124000,500,1124000,0,562000
16,125,4,14,500,1124000,500,1124000,0,562000
16,125,12,14,500,1160000,500,1160000,0,580000
16,125,2,14,500,1124000,500,1124000,0,562000
16,125,10,14,500,1090000,500,1090000,0,545000
16,125,6,14,500,1160000,500,1160000,0,580000
16,125,14,14,500,1124000,500,1124000,0,562000
16,125,9,14,500,1160000,500,1160000,0,580000
16,125,1,14,500,1124000,500,1124000,0,562000
16,125,5,14,500,1090000,500,1090000,0,545000
16,125,13,14,500,1124000,500,1124000,0,562000
16,125,3,14,500,1160000,500,1160000,0,580000
16,125,11,14,500,1124000,500,1124000,0,562000
16,125,7,14,500,1124000,500,1124000,0,562000
16,125,15,14,500,1090000,500,1090000,0,545000
16,125,0,15,250,8451000,250,8451000,8451000,0
16,125,8,15,500,1124000,500,1124000,0,562000
16,125,4,15,500,1124000,500,1124000,0,562000
16,125,12,15,500,1160000,500,1160000,0,580000
16,125,2,15,500,1124000,500,1124000,0,562000
16,125,10,15,500,1090000,500,1090000,0,545000
16,125,14,15,500,1124000,500,1124000,0,562000
16,125,6,15,500,1160000,500,1160000,0,580000
16,125,9,15,500,1160000,500,1160000,0,580000
16,125,1,15,500,1124000,500,1124000,0,562000
16,125,5,15,500,1090000,500,1090000,0,545000
16,125,13,15,500,1124000,500,1124000,0,562000
16,125,11,15,500,1124000,500,1124000,0,562000
16,125,3,15,500,1160000,500,1160000,0,580000
16,125,7,15,500,1124000,500,1124000,0,562000
16,125,15,15,500,1090000,500,1090000,0,545000
16,125,8,15,500,1124000,500,1124000,0,562000
16,125,0,16,250,8451000,250,8451000,8451000,0
16,125,4,16,500,1124000,500,1124000,0,562000
16,125,12,16,500,1160000,500,1160000,0,580000
16,125,10,16,500,1090000,500,1090000,0,545000
16,125,2,16,500,1124000,500,1124000,0,562000
16,125,6,16,500,1160000,500,1160000,0,580000
16,125,9,16,500,1160000,500,1160000,0,580000
16,125,14,16,500,1124000,500,1124000,0,562000
16,125,1,16,500,1124000,500,1124000,0,562000
16,125,13,16,500,1124000,500,1124000,0,562000
16,125,5,16,500,1090000,500,1090000,0,545000
16,125,11,16,500,1124000,500,1124000,0,562000
16,125,3,16,500,1160000,500,1160000,0,580000
16,125,15,16,500,1090000,500,1090000,0,545000
16,125,7,16,500,1124000,500,1124000,0,562000
16,125,0,17,250,8451000,250,8451000,8451000,0
16,125,8,17,500,1124000,500,1124000,0,562000
16,125,12,17,500,1160000,500,1160000,0,580000
16,125,4,17,500,1124000,500,1124000,0,562000
16,125,10,17,500,1090000,500,1090000,0,545000
16,125,2,17,500,1124000,500,1124000,0,562000
16,125,14,17,500,1124000,500,1124000,0,562000
16,125,9,17,500,1160000,500,1160000,0,580000
16,125,6,17,500,1160000,500,1160000,0,580000
16,125,1,17,500,1124000,500,1124000,0,562000
16,125,5,17,500,1090000,500,1090000,0,545000
16,125,13,17,500,1124000,500,1124000,0,562000
16,125,3,17,500,1160000,500,1160000,0,580000
16,125,11,17,500,1124000,500,1124000,0,562000
16,125,15,17,500,1090000,500,1090000,0,545000
16,125,7,17,500,1124000,500,1124000,0,562000
16,125,8,17,500,1124000,500,1124000,0,562000
16,125,0,18,250,8451000,250,8451000,8451000,0
16,125,12,18,500,1160000,500,1160000,0,580000
16,125,4,18,500,1124000,500,1124000,0,562000
16,125,2,18,500,1124000,500,1124000,0,562000
16,125,10,18,500,1090000,500,1090000,0,545000
16,125,14,18,500,1124000,500,1124000,0,562000
16,125,6,18,500,1160000,500,1160000,0,580000
16,125,1,18,500,1124000,500,1124000,0,562000
16,125,9,18,500,1160000,500,1160000,0,580000
16,125,13,18,500,1124000,500,1124000,0,562000
16,125,5,18,500,1090000,500,1090000,0,545000
16,125,11,18,500,1124000,500,1124000,0,562000
16,125,3,18,500,1160000,500,1160000,0,580000
16,125,7,18,500,1124000,500,1124000,0,562000
16,125,15,18,500,1090000,500,1090000,0,545000
16,125,0,19,250,8451000,250,8451000,8451000,0
16,125,8,19,500,1124000,500,1124000,0,562000
16,125,4,19,500,1124000,500,1124000,0,562000
16,125,12,19,500,1160000,500,1160000,0,580000
16,125,2,19,500,1124000,500,1124000,0,562000
16,125,10,19,500,1090000,500,1090000,0,545000
16,125,14,19,500,1124000,500,1124000,0,562000
16,125,9,19,500,1160000,500,1160000,0,580000
16,125,1,19,500,1124000,500,1124000,0,562000
16,125,6,19,500,1160000,500,1160000,0,580000
16,125,13,19,500,1124000,500,1124000,0,562000
16,125,5,19,500,1090000,500,1090000,0,545000
16,125,11,19,500,1124000,500,1124000,0,562000
16,125,3,19,500,1160000,500,1160000,0,580000
16,125,15,19,500,1090000,500,1090000,0,545000
16,125,7,19,500,1124000,500,1124000,0,562000
16,125,0,20,250,8451000,250,8451000,8451000,0
16,125,8,20,500,1124000,500,1124000,0,562000
16,125,4,20,500,1124000,500,1124000,0,562000
16,125,12,20,500,1160000,500,1160000,0,580000
16,125,10,20,500,1090000,500,1090000,0,545000
16,125,2,20,500,1124000,500,1124000,0,562000
16,125,14,20,500,1124000,500,1124000,0,562000
16,125,9,20,500,1160000,500,1160000,0,580000
16,125,6,20,500,1160000,500,1160000,0,580000
16,125,1,20,500,1124000,500,1124000,0,562000
16,125,5,20,500,1090000,500,1090000,0,545000
16,125,13,20,500,1124000,500,1124000,0,562000
16,125,3,20,500,1160000,500,1160000,0,580000
16,125,11,20,500,1124000,500,1124000,0,562000
16,125,15,20,500,1090000,500,1090000,0,545000
16,125,7,20,500,1124000,500,1124000,0,562000
16,125,0,21,250,8451000,250,8451000,8451000,0
16,125,8,21,500,1124000,500,1124000,0,562000
16,125,4,21,500,1124000,500,1124000,0,562000
16,125,12,21,500,1160000,500,1160000,0,580000
16,125,10,21,500,1090000,500,1090000,0,545000
16,125,2,21,500,1124000,500,1124000,0,562000
16,125,9,21,500,1160000,500,1160000,0,580000
16,125,14,21,500,1124000,500,1124000,0,562000
16,125,1,21,500,1124000,500,1124000,0,562000
16,125,6,21,500,1160000,500,1160000,0,580000
16,125,13,21,500,1124000,500,1124000,0,562000
16,125,5,21,500,1090000,500,1090000,0,545000
16,125,11,21,500,1124000,500,1124000,0,562000
16,125,3,21,500,1160000,500,1160000,0,580000
16,125,7,21,500,1124000,500,1124000,0,562000
16,125,15,21,500,1090000,500,1090000,0,545000
16,125,0,22,250,8451000,250,8451000,8451000,0
16,125,8,22,500,1124000,500,1124000,0,562000
16,125,4,22,500,1124000,500,1124000,0,562000
16,125,12,22,500,1160000,500,1160000,0,580000
16,125,10,22,500,1090000,500,1090000,0,545000
16,125,2,22,500,1124000,500,1124000,0,562000
16,125,9,22,500,1160000,500,1160000,0,580000
16,125,14,22,500,1124000,500,1124000,0,562000
16,125,6,22,500,1160000,500,1160000,0,580000
16,125,1,22,500,1124000,500,1124000,0,562000
16,125,13,22,500,1124000,500,1124000,0,562000
16,125,5,22,500,1090000,500,1090000,0,545000
16,125,3,22,500,1160000,500,1160000,0,580000
16,125,11,22,500,1124000,500,1124000,0,562000
16,125,15,22,500,1090000,500,1090000,0,545000
16,125,7,22,500,1124000,500,1124000,0,562000
16,125,0,23,250,8451000,250,8451000,8451000,0
16,125,8,23,500,1124000,500,1124000,0,562000
16,125,4,23,500,1124000,500,1124000,0,562000
16,125,12,23,500,1160000,500,1160000,0,580000
16,125,10,23,500,1090000,500,1090000,0,545000
16,125,2,23,500,1124000,500,1124000,0,562000
16,125,9,23,500,1160000,500,1160000,0,580000
16,125,14,23,500,1124000,500,1124000,0,562000
16,125,6,23,500,1160000,500,1160000,0,580000
16,125,1,23,500,1124000,500,1124000,0,562000
16,125,5,23,500,1090000,500,1090000,0,545000
16,125,13,23,500,1124000,500,1124000,0,562000
16,125,3,23,500,1160000,500,1160000,0,580000
16,125,11,23,500,1124000,500,1124000,0,562000
16,125,15,23,500,1090000,500,1090000,0,545000
16,125,7,23,500,1124000,500,1124000,0,562000
16,125,0,24,250,8451000,250,8451000,8451000,0
16,125,8,24,500,1124000,500,1124000,0,562000
16,125,4,24,500,1124000,500,1124000,0,562000
16,125,12,24,500,1160000,500,1160000,0,580000
16,125,10,24,500,1090000,500,1090000,0,545000
16,125,2,24,500,1124000,500,1124000,0,562000
16,125,14,24,500,1124000,500,1124000,0,562000
16,125,1,24,500,1124000,500,1124000,0,562000
16,125,6,24,500,1160000,500,1160000,0,580000
16,125,9,24,500,1160000,500,1160000,0,580000
16,125,5,24,500,1090000,500,1090000,0,545000
16,125,13,24,500,1124000,500,1124000,0,562000
16,125,11,24,500,1124000,500,1124000,0,562000
16,125,3,24,500,1160000,500,1160000,0,580000
16,125,15,24,500,1090000,500,1090000,0,545000
16,125,7,24,500,1124000,500,1124000,0,562000
16,125,0,25,250,8451000,250,8451000,8451000,0
16,125,8,25,500,1124000,500,1124000,0,562000
16,125,4,25,500,1124000,500,1124000,0,562000
16,125,12,25,500,1160000,500,1160000,0,580000
16,125,10,25,500,1090000,500,1090000,0,545000
16,125,2,25,500,1124000,500,1124000,0,562000
16,125,9,25,500,1160000,500,1160000,0,580000
16,125,1,25,500,1124000,500,1124000,0,562000
16,125,6,25,500,1160000,500,1160000,0,580000
16,125,14,25,500,1124000,500,1124000,0,562000
16,125,5,25,500,1090000,500,1090000,0,545000
16,125,13,25,500,1124000,500,1124000,0,562000
16,125,11,25,500,1124000,500,1124000,0,562000
16,125,3,25,500,1160000,500,1160000,0,580000
16,125,15,25,500,1090000,500,1090000,0,545000
16,125,7,25,500,1124000,500,1124000,0,562000
16,125,0,26,250,8451000,250,8451000,8451000,0
16,125,8,26,500,1124000,500,1124000,0,562000
16,125,12,26,500,1160000,500,1160000,0,580000
16,125,4,26,500,1124000,500,1124000,0,562000
16,125,10,26,500,1090000,500,1090000,0,545000
16,125,2,26,500,1124000,500,1124000,0,562000
16,125,9,26,500,1160000,500,1160000,0,580000
16,125,6,26,500,1160000,500,1160000,0,580000
16,125,14,26,500,1124000,500,1124000,0,562000
16,125,1,26,500,1124000,500,1124000,0,562000
16,125,5,26,500,1090000,500,1090000,0,545000
16,125,13,26,500,1124000,500,1124000,0,562000
16,125,3,26,500,1160000,500,1160000,0,580000
16,125,11,26,500,1124000,500,1124000,0,562000
16,125,7,26,500,1124000,500,1124000,0,562000
16,125,15,26,500,1090000,500,1090000,0,545000
16,125,0,27,250,8451000,250,8451000,8451000,0
16,125,8,27,500,1124000,500,1124000,0,562000
16,125,12,27,500,1160000,500,1160000,0,580000
16,125,4,27,500,1124000,500,1124000,0,562000
16,125,10,27,500,1090000,500,1090000,0,545000
16,125,2,27,500,1124000,500,1124000,0,562000
16,125,14,27,500,1124000,500,1124000,0,562000
16,125,6,27,500,1160000,500,1160000,0,580000
16,125,9,27,500,1160000,500,1160000,0,580000
16,125,1,27,500,1124000,500,1124000,0,562000
16,125,5,27,500,1090000,500,1090000,0,545000
16,125,13,27,500,1124000,500,1124000,0,562000
16,125,11,27,500,1124000,500,1124000,0,562000
16,125,3,27,500,1160000,500,1160000,0,580000
16,125,15,27,500,1090000,500,1090000,0,545000
16,125,7,27,500,1124000,500,1124000,0,562000
16,125,0,28,250,8451000,250,8451000,8451000,0
16,125,8,28,500,1124000,500,1124000,0,562000
16,125,12,28,500,1160000,500,1160000,0,580000
16,125,4,28,500,1124000,500,1124000,0,562000
16,125,2,28,500,1124000,500,1124000,0,562000
16,125,10,28,500,1090000,500,1090000,0,545000
16,125,1,28,500,1124000,500,1124000,0,562000
16,125,14,28,500,1124000,500,1124000,0,562000
16,125,9,28,500,1160000,500,1160000,0,580000
16,125,6,28,500,1160000,500,1160000,0,580000
16,125,5,28,500,1090000,500,1090000,0,545000
16,125,13,28,500,1124000,500,1124000,0,562000
16,125,11,28,500,1124000,500,1124000,0,562000
16,125,3,28,500,1160000,500,1160000,0,580000
16,125,15,28,500,1090000,500,1090000,0,545000
16,125,7,28,500,1124000,500,1124000,0,562000
16,125,0,29,250,8451000,250,8451000,8451000,0
16,125,8,29,500,1124000,500,1124000,0,562000
16,125,4,29,500,1124000,500,1124000,0,562000
16,125,12,29,500,1160000,500,1160000,0,580000
16,125,2,29,500,1124000,500,1124000,0,562000
16,125,10,29,500,1090000,500,1090000,0,545000
16,125,14,29,500,1124000,500,1124000,0,562000
16,125,6,29,500,1160000,500,1160000,0,580000
16,125,9,29,500,1160000,500,1160000,0,580000
16,125,1,29,500,1124000,500,1124000,0,562000
16,125,13,29,500,1124000,500,1124000,0,562000
16,125,5,29,500,1090000,500,1090000,0,545000
16,125,11,29,500,1124000,500,1124000,0,562000
16,125,3,29,500,1160000,500,1160000,0,580000
16,125,15,29,500,1090000,500,1090000,0,545000
16,125,7,29,500,1124000,500,1124000,0,562000
16,125,0,30,250,8451000,250,8451000,8451000,0
16,125,8,30,500,1124000,500,1124000,0,562000
16,125,12,30,500,1160000,500,1160000,0,580000
16,125,4,30,500,1124000,500,1124000,0,562000
16,125,10,30,500,1090000,500,1090000,0,545000
16,125,2,30,500,1124000,500,1124000,0,562000
16,125,14,30,500,1124000,500,1124000,0,562000
16,125,9,30,500,1160000,500,1160000,0,580000
16,125,6,30,500,1160000,500,1160000,0,580000
16,125,1,30,500,1124000,500,1124000,0,562000
16,125,5,30,500,1090000,500,1090000,0,545000
16,125,13,30,500,1124000,500,1124000,0,562000
16,125,3,30,500,1160000,500,1160000,0,580000
16,125,11,30,500,1124000,500,1124000,0,562000
16,125,15,30,500,1090000,500,1090000,0,545000
16,125,7,30,500,1124000,500,1124000,0,562000
16,125,0,31,250,8451000,250,8451000,8451000,0
16,125,8,31,500,1124000,500,1124000,0,562000
16,125,4,31,500,1124000,500,1124000,0,562000
16,125,12,31,500,1160000,500,1160000,0,580000
16,125,10,31,500,1090000,500,1090000,0,545000
16,125,2,31,500,1124000,500,1124000,0,562000
16,125,14,31,500,1124000,500,1124000,0,562000
16,125,9,31,500,1160000,500,1160000,0,580000
16,125,6,31,500,1160000,500,1160000,0,580000
16,125,1,31,500,1124000,500,1124000,0,562000
16,125,13,31,500,1124000,500,1124000,0,562000
16,125,5,31,500,1090000,500,1090000,0,545000
16,125,11,31,500,1124000,500,1124000,0,562000
16,125,3,31,500,1160000,500,1160000,0,580000
16,125,15,31,500,1090000,500,1090000,0,545000
16,125,7,31,500,1124000,500,1124000,0,562000
16,125,0,32,250,8451000,250,8451000,8451000,0
16,125,8,32,500,1124000,500,1124000,0,562000
16,125,4,32,500,1124000,500,1124000,0,562000
16,125,12,32,500,1160000,500,1160000,0,580000
16,125,10,32,500,1090000,500,1090000,0,545000
16,125,2,32,500,1124000,500,1124000,0,562000
16,125,14,32,500,1124000,500,1124000,0,562000
16,125,9,32,500,1160000,500,1160000,0,580000
16,125,6,32,500,1160000,500,1160000,0,580000
