ntasks,algo,A,r,R,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
64,rcb,0.25,0.85,1.2,10,10,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,11,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,12,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,13,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,14,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,15,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,16,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,17,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,18,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,19,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,20,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,21,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,22,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,23,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,24,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,25,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,26,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,27,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,28,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,29,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,30,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,31,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,32,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,33,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,34,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,35,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,36,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,37,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,38,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,39,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,40,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,41,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,42,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,43,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,44,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,45,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,46,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,47,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,48,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,49,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,50,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,51,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,52,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,53,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,54,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,55,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,56,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,57,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,58,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,59,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,60,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,61,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,62,1,0,0,0,0,0,0
64,rcb,0.25,0.85,1.2,10,63,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,1,0,0,197584,0,263120,2,460704,2
64,rcb,0.5,0.6,1.6,1,1,0,145728,65536,276800,2,356992,2
64,rcb,0.5,0.6,1.6,1,2,0,146608,65536,277680,2,358752,2
64,rcb,0.5,0.6,1.6,1,3,0,102040,65320,232896,2,269616,2
64,rcb,0.5,0.6,1.6,1,4,0,116332,65536,247404,2,298200,2
64,rcb,0.5,0.6,1.6,1,5,0,95264,65536,226336,2,256064,2
64,rcb,0.5,0.6,1.6,1,6,0,85888,65536,216960,2,237312,2
64,rcb,0.5,0.6,1.6,1,7,0,75328,65536,206400,2,216192,2
64,rcb,0.5,0.6,1.6,1,8,0,113152,65536,244224,2,291840,2
64,rcb,0.5,0.6,1.6,1,9,0,94848,65536,225920,2,255232,2
64,rcb,0.5,0.6,1.6,1,10,0,88440,65536,219512,2,242416,2
64,rcb,0.5,0.6,1.6,1,11,0,76560,65536,207632,2,218656,2
64,rcb,0.5,0.6,1.6,1,12,0,72864,65536,203936,2,211264,2
64,rcb,0.5,0.6,1.6,1,13,0,65136,65536,196208,2,195808,2
64,rcb,0.5,0.6,1.6,1,14,0,63928,65536,195000,2,193392,2
64,rcb,0.5,0.6,1.6,1,15,0,58072,65536,189144,2,181680,2
64,rcb,0.5,0.6,1.6,1,16,0,81480,65536,212552,2,228496,2
64,rcb,0.5,0.6,1.6,1,17,0,69096,62464,197096,2,203728,2
64,rcb,0.5,0.6,1.6,1,18,0,68224,65536,199296,2,201984,2
64,rcb,0.5,0.6,1.6,1,19,0,59928,63800,189264,2,185392,2
64,rcb,0.5,0.6,1.6,1,20,0,51200,49136,165872,2,167936,2
64,rcb,0.5,0.6,1.6,1,21,0,47856,51200,164592,2,161248,2
64,rcb,0.5,0.6,1.6,1,22,0,46608,55040,167184,2,158752,2
64,rcb,0.5,0.6,1.6,1,23,0,33864,44288,143688,2,133264,2
64,rcb,0.5,0.6,1.6,1,24,0,59160,65536,190232,2,183856,2
64,rcb,0.5,0.6,1.6,1,25,0,53004,64600,183140,2,171544,2
64,rcb,0.5,0.6,1.6,1,26,0,52520,65536,183592,2,170576,2
64,rcb,0.5,0.6,1.6,1,27,0,48520,65176,179232,2,162576,2
64,rcb,0.5,0.6,1.6,1,28,0,46112,60960,172608,2,157760,2
64,rcb,0.5,0.6,1.6,1,29,0,39648,56800,161984,2,144832,2
64,rcb,0.5,0.6,1.6,1,30,0,43828,63776,173140,2,153192,2
64,rcb,0.5,0.6,1.6,1,31,0,41140,62136,168812,2,147816,2
64,rcb,0.5,0.6,1.6,1,32,0,79296,61952,206784,2,224128,2
64,rcb,0.5,0.6,1.6,1,33,0,74000,65536,205072,2,213536,2
64,rcb,0.5,0.6,1.6,1,34,0,69264,65536,200336,2,204064,2
64,rcb,0.5,0.6,1.6,1,35,0,56208,58720,180464,2,177952,2
64,rcb,0.5,0.6,1.6,1,36,0,67304,65536,198376,2,200144,2
64,rcb,0.5,0.6,1.6,1,37,0,63008,65536,194080,2,191552,2
64,rcb,0.5,0.6,1.6,1,38,0,58512,65536,189584,2,182560,2
64,rcb,0.5,0.6,1.6,1,39,0,55332,65536,186404,2,176200,2
64,rcb,0.5,0.6,1.6,1,40,0,60048,65536,191120,2,185632,2
64,rcb,0.5,0.6,1.6,1,41,0,55600,65536,186672,2,176736,2
64,rcb,0.5,0.6,1.6,1,42,0,54000,65536,185072,2,173536,2
64,rcb,0.5,0.6,1.6,1,43,0,50000,65536,181072,2,165536,2
64,rcb,0.5,0.6,1.6,1,44,0,42428,56076,164040,2,150392,2
64,rcb,0.5,0.6,1.6,1,45,0,49128,65536,180200,2,163792,2
64,rcb,0.5,0.6,1.6,1,46,0,46872,65536,177944,2,159280,2
64,rcb,0.5,0.6,1.6,1,47,0,33480,53656,152672,2,132496,2
64,rcb,0.5,0.6,1.6,1,48,0,47780,64556,177872,2,161096,2
64,rcb,0.5,0.6,1.6,1,49,0,46000,65536,177072,2,157536,2
64,rcb,0.5,0.6,1.6,1,50,0,45368,65536,176440,2,156272,2
64,rcb,0.5,0.6,1.6,1,51,0,37232,59968,162736,2,140000,2
64,rcb,0.5,0.6,1.6,1,52,0,42864,65536,173936,2,151264,2
64,rcb,0.5,0.6,1.6,1,53,0,41496,65536,172568,2,148528,2
64,rcb,0.5,0.6,1.6,1,54,0,40608,65536,171680,2,146752,2
64,rcb,0.5,0.6,1.6,1,55,0,39312,65536,170384,2,144160,2
64,rcb,0.5,0.6,1.6,1,56,0,42420,65536,173492,2,150376,2
64,rcb,0.5,0.6,1.6,1,57,0,40320,65536,171392,2,146176,2
64,rcb,0.5,0.6,1.6,1,58,0,40400,65536,171472,2,146336,2
64,rcb,0.5,0.6,1.6,1,59,0,38400,65536,169472,2,142336,2
64,rcb,0.5,0.6,1.6,1,60,0,21992,49528,137056,2,109520,2
64,rcb,0.5,0.6,1.6,1,61,0,36400,65536,167472,2,138336,2
64,rcb,0.5,0.6,1.6,1,62,0,36472,65536,167544,2,138480,2
64,rcb,0.5,0.6,1.6,1,63,0,0,29840,29840,1,29840,1
64,rcb,0.5,0.6,1.6,2,0,0,1012,0,264132,2,265144,2
64,rcb,0.5,0.6,1.6,2,1,0,2024,1012,148764,2,149776,2
64,rcb,0.5,0.6,1.6,2,2,0,2192,0,148800,2,150992,2
64,rcb,0.5,0.6,1.6,2,3,0,1896,1232,105384,2,106048,2
64,rcb,0.5,0.6,1.6,2,4,0,0,1924,1924,1,1924,1
64,rcb,0.5,0.6,1.6,2,5,0,1816,832,97912,2,98896,2
64,rcb,0.5,0.6,1.6,2,6,0,1184,1888,88960,2,88256,2
64,rcb,0.5,0.6,1.6,2,7,0,424,1128,76880,2,76176,2
64,rcb,0.5,0.6,1.6,2,8,0,2760,832,116744,2,118672,2
64,rcb,0.5,0.6,1.6,2,9,0,1736,1664,98248,2,98320,2
64,rcb,0.5,0.6,1.6,2,10,0,1188,1724,91352,2,90816,2
64,rcb,0.5,0.6,1.6,2,11,0,1116,1580,79256,2,78792,2
64,rcb,0.5,0.6,1.6,2,12,0,548,1076,74488,2,73960,2
64,rcb,0.5,0.6,1.6,2,13,0,548,1020,66704,2,66232,2
64,rcb,0.5,0.6,1.6,2,14,0,976,488,65392,2,65880,2
64,rcb,0.5,0.6,1.6,2,15,0,488,976,59536,2,59048,2
64,rcb,0.5,0.6,1.6,2,16,0,1616,776,83872,2,84712,2
64,rcb,0.5,0.6,1.6,2,17,0,2304,776,75248,2,76776,2
64,rcb,0.5,0.6,1.6,2,18,0,1064,1480,70768,2,70352,2
64,rcb,0.5,0.6,1.6,2,19,0,1676,1400,64740,2,65016,2
64,rcb,0.5,0.6,1.6,2,20,0,668,800,69068,2,68936,2
64,rcb,0.5,0.6,1.6,2,21,0,668,1404,64264,2,63528,2
64,rcb,0.5,0.6,1.6,2,22,0,1664,1664,60432,2,60432,2
64,rcb,0.5,0.6,1.6,2,23,0,324,1652,57088,2,55760,2
64,rcb,0.5,0.6,1.6,2,24,0,0,984,984,1,984,1
64,rcb,0.5,0.6,1.6,2,25,0,576,372,54888,2,55092,2
64,rcb,0.5,0.6,1.6,2,26,0,520,520,53560,2,53560,2
64,rcb,0.5,0.6,1.6,2,27,0,520,520,49920,2,49920,2
64,rcb,0.5,0.6,1.6,2,28,0,572,924,52184,2,51832,2
64,rcb,0.5,0.6,1.6,2,29,0,0,908,908,1,908,1
64,rcb,0.5,0.6,1.6,2,30,0,524,524,46636,2,46636,2
64,rcb,0.5,0.6,1.6,2,31,0,0,524,524,1,524,1
64,rcb,0.5,0.6,1.6,2,32,0,1644,0,84524,2,86168,2
64,rcb,0.5,0.6,1.6,2,33,0,2288,740,77028,2,78576,2
64,rcb,0.5,0.6,1.6,2,34,0,1512,888,71664,2,72288,2
64,rcb,0.5,0.6,1.6,2,35,0,2048,1424,66496,2,67120,2
64,rcb,0.5,0.6,1.6,2,36,0,1416,752,69472,2,70136,2
64,rcb,0.5,0.6,1.6,2,37,0,1416,2120,66544,2,65840,2
64,rcb,0.5,0.6,1.6,2,38,0,1356,1992,61860,2,61224,2
64,rcb,0.5,0.6,1.6,2,39,0,688,1324,57344,2,56708,2
64,rcb,0.5,0.6,1.6,2,40,0,984,864,61896,2,62016,2
64,rcb,0.5,0.6,1.6,2,41,0,1500,1348,58448,2,58600,2
64,rcb,0.5,0.6,1.6,2,42,0,932,432,55364,2,55864,2
64,rcb,0.5,0.6,1.6,2,43,0,1396,896,52292,2,52792,2
64,rcb,0.5,0.6,1.6,2,44,0,916,1840,54644,2,53720,2
64,rcb,0.5,0.6,1.6,2,45,0,352,1256,50736,2,49832,2
64,rcb,0.5,0.6,1.6,2,46,0,1372,1372,49616,2,49616,2
64,rcb,0.5,0.6,1.6,2,47,0,352,1360,47072,2,46064,2
64,rcb,0.5,0.6,1.6,2,48,0,884,424,50068,2,50528,2
64,rcb,0.5,0.6,1.6,2,49,0,856,856,47712,2,47712,2
64,rcb,0.5,0.6,1.6,2,50,0,852,424,46644,2,47072,2
64,rcb,0.5,0.6,1.6,2,51,0,824,824,44448,2,44448,2
64,rcb,0.5,0.6,1.6,2,52,0,828,828,44520,2,44520,2
64,rcb,0.5,0.6,1.6,2,53,0,360,816,42672,2,42216,2
64,rcb,0.5,0.6,1.6,2,54,0,804,804,42216,2,42216,2
64,rcb,0.5,0.6,1.6,2,55,0,360,792,40464,2,40032,2
64,rcb,0.5,0.6,1.6,2,56,0,400,420,43240,2,43220,2
64,rcb,0.5,0.6,1.6,2,57,0,384,0,40704,2,41088,2
64,rcb,0.5,0.6,1.6,2,58,0,400,800,41600,2,41200,2
64,rcb,0.5,0.6,1.6,2,59,0,384,384,39168,2,39168,2
64,rcb,0.5,0.6,1.6,2,60,0,376,776,39152,2,38752,2
64,rcb,0.5,0.6,1.6,2,61,0,364,364,37128,2,37128,2
64,rcb,0.5,0.6,1.6,2,62,0,384,760,37616,2,37240,2
64,rcb,0.5,0.6,1.6,2,63,0,0,752,752,1,752,1
64,rcb,0.5,0.6,1.6,3,0,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,1,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,2,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,3,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,4,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,5,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,6,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,7,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,8,0,548,0,115628,2,116176,2
64,rcb,0.5,0.6,1.6,3,9,0,452,0,95372,2,95824,2
64,rcb,0.5,0.6,1.6,3,10,0,0,536,536,1,536,1
64,rcb,0.5,0.6,1.6,3,11,0,0,464,464,1,464,1
64,rcb,0.5,0.6,1.6,3,12,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,13,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,14,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,15,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,16,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,17,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,18,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,19,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,20,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,21,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,22,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,23,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,24,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,25,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,26,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,27,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,28,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,29,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,30,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,31,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,32,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,33,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,34,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,35,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,36,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,37,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,38,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,39,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,40,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,41,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,42,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,43,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,44,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,45,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,46,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,47,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,48,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,49,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,50,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,51,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,52,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,53,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,54,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,55,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,56,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,57,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,58,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,59,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,60,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,61,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,62,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,3,63,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,0,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,1,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,2,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,3,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,4,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,5,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,6,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,7,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,8,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,9,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,10,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,11,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,12,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,13,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,14,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,15,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,16,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,17,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,18,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,19,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,20,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,21,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,22,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,23,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,24,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,25,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,26,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,27,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,28,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,29,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,30,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,31,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,32,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,33,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,34,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,35,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,36,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,37,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,38,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,39,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,40,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,41,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,42,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,43,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,44,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,45,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,46,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,47,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,48,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,49,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,50,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,51,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,52,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,53,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,54,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,55,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,56,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,57,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,58,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,59,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,60,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,61,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,62,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,4,63,0,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,0,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,1,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,2,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,3,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,4,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,5,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,6,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,7,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,8,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,9,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,10,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,11,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,12,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,13,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,14,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,15,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,16,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,17,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,18,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,19,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,20,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,21,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,22,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,23,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,24,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,25,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,26,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,27,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,28,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,29,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,30,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,31,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,32,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,33,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,34,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,35,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,36,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,37,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,38,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,39,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,40,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,41,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,42,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,43,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,44,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,45,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,46,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,47,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,48,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,49,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,50,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,51,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,52,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,53,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,54,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,55,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,56,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,57,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,58,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,59,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,60,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,61,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,62,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,5,63,1,0,0,0,0,0,0
64,rcb,0.5,0.6,1.6,6,0,1,0,0,0,0,0,0
