ntasks,freq,task,segment,mc,mb,fc,fb,bs,br
64,125,23,7,500,2824000,500,2824000,0,1412000
64,125,15,7,500,2824000,500,2824000,0,1412000
64,125,31,7,500,2644000,500,2644000,0,1322000
64,125,40,7,500,2824000,500,2824000,0,1412000
64,125,48,7,500,2824000,500,2824000,0,1412000
64,125,56,7,500,3024000,500,3024000,0,1512000
64,125,50,7,500,2644000,500,2644000,0,1322000
64,125,52,7,500,2644000,500,2644000,0,1322000
64,125,36,7,500,2482000,500,2482000,0,1241000
64,125,44,7,500,2644000,500,2644000,0,1322000
64,125,49,7,500,3024000,500,3024000,0,1512000
64,125,42,7,500,3024000,500,3024000,0,1512000
64,125,60,7,500,2824000,500,2824000,0,1412000
64,125,41,7,500,2644000,500,2644000,0,1322000
64,125,58,7,500,2824000,500,2824000,0,1412000
64,125,38,7,500,2644000,500,2644000,0,1322000
64,125,57,7,500,2824000,500,2824000,0,1412000
64,125,54,7,500,2482000,500,2482000,0,1241000
64,125,53,7,500,2824000,500,2824000,0,1412000
64,125,37,7,500,2644000,500,2644000,0,1322000
64,125,46,7,500,2824000,500,2824000,0,1412000
64,125,43,7,500,2824000,500,2824000,0,1412000
64,125,45,7,500,2482000,500,2482000,0,1241000
64,125,62,7,500,2644000,500,2644000,0,1322000
64,125,61,7,500,2644000,500,2644000,0,1322000
64,125,51,7,500,2824000,500,2824000,0,1412000
64,125,39,7,500,2824000,500,2824000,0,1412000
64,125,59,7,500,2644000,500,2644000,0,1322000
64,125,55,7,500,2644000,500,2644000,0,1322000
64,125,47,7,500,2644000,500,2644000,0,1322000
64,125,63,7,500,2482000,500,2482000,0,1241000
64,125,16,7,500,2644000,500,2644000,0,1322000
64,125,0,8,250,86399000,250,86399000,86399000,0
64,125,8,8,500,2644000,500,2644000,0,1322000
64,125,32,8,500,2644000,500,2644000,0,1322000
64,125,4,8,500,2644000,500,2644000,0,1322000
64,125,24,8,500,2824000,500,2824000,0,1412000
64,125,20,8,500,2824000,500,2824000,0,1412000
64,125,12,8,500,2824000,500,2824000,0,1412000
64,125,18,8,500,2482000,500,2482000,0,1241000
64,125,2,8,500,2644000,500,2644000,0,1322000
64,125,1,8,500,2644000,500,2644000,0,1322000
64,125,34,8,500,2824000,500,2824000,0,1412000
64,125,10,8,500,2824000,500,2824000,0,1412000
64,125,33,8,500,2824000,500,2824000,0,1412000
64,125,17,8,500,2824000,500,2824000,0,1412000
64,125,26,8,500,2644000,500,2644000,0,1322000
64,125,28,8,500,3024000,500,3024000,0,1512000
64,125,9,8,500,2482000,500,2482000,0,1241000
64,125,5,8,500,2824000,500,2824000,0,1412000
64,125,6,8,500,2824000,500,2824000,0,1412000
64,125,22,8,500,2644000,500,2644000,0,1322000
64,125,21,8,500,3024000,500,3024000,0,1512000
64,125,25,8,500,2644000,500,2644000,0,1322000
64,125,35,8,500,3024000,500,3024000,0,1512000
64,125,30,8,500,2824000,500,2824000,0,1412000
64,125,14,8,500,3024000,500,3024000,0,1512000
64,125,3,8,500,2824000,500,2824000,0,1412000
64,125,19,8,500,2644000,500,2644000,0,1322000
64,125,13,8,500,2644000,500,2644000,0,1322000
64,125,11,8,500,2644000,500,2644000,0,1322000
64,125,29,8,500,2824000,500,2824000,0,1412000
64,125,27,8,500,2482000,500,2482000,0,1241000
64,125,7,8,500,3024000,500,3024000,0,1512000
64,125,23,8,500,2824000,500,2824000,0,1412000
64,125,15,8,500,2824000,500,2824000,0,1412000
64,125,31,8,500,2644000,500,2644000,0,1322000
64,125,48,8,500,2824000,500,2824000,0,1412000
64,125,40,8,500,2824000,500,2824000,0,1412000
64,125,56,8,500,3024000,500,3024000,0,1512000
64,125,52,8,500,2644000,500,2644000,0,1322000
64,125,50,8,500,2644000,500,2644000,0,1322000
64,125,44,8,500,2644000,500,2644000,0,1322000
64,125,36,8,500,2482000,500,2482000,0,1241000
64,125,42,8,500,3024000,500,3024000,0,1512000
64,125,49,8,500,3024000,500,3024000,0,1512000
64,125,60,8,500,2824000,500,2824000,0,1412000
64,125,58,8,500,2824000,500,2824000,0,1412000
64,125,41,8,500,2644000,500,2644000,0,1322000
64,125,54,8,500,2482000,500,2482000,0,1241000
64,125,38,8,500,2644000,500,2644000,0,1322000
64,125,37,8,500,2644000,500,2644000,0,1322000
64,125,57,8,500,2824000,500,2824000,0,1412000
64,125,53,8,500,2824000,500,2824000,0,1412000
64,125,46,8,500,2824000,500,2824000,0,1412000
64,125,51,8,500,2824000,500,2824000,0,1412000
64,125,45,8,500,2482000,500,2482000,0,1241000
64,125,62,8,500,2644000,500,2644000,0,1322000
64,125,61,8,500,2644000,500,2644000,0,1322000
64,125,43,8,500,2824000,500,2824000,0,1412000
64,125,39,8,500,2824000,500,2824000,0,1412000
64,125,59,8,500,2644000,500,2644000,0,1322000
64,125,55,8,500,2644000,500,2644000,0,1322000
64,125,47,8,500,2644000,500,2644000,0,1322000
64,125,63,8,500,2482000,500,2482000,0,1241000
64,125,8,8,500,2644000,500,2644000,0,1322000
64,125,32,8,500,2644000,500,2644000,0,1322000
64,125,16,8,500,2644000,500,2644000,0,1322000
64,125,10,8,500,2824000,500,2824000,0,1412000
64,125,0,9,250,86399000,250,86399000,86399000,0
64,125,4,9,500,2644000,500,2644000,0,1322000
64,125,24,9,500,2824000,500,2824000,0,1412000
64,125,34,9,500,2824000,500,2824000,0,1412000
64,125,18,9,500,2482000,500,2482000,0,1241000
64,125,12,9,500,2824000,500,2824000,0,1412000
64,125,2,9,500,2644000,500,2644000,0,1322000
64,125,20,9,500,2824000,500,2824000,0,1412000
64,125,1,9,500,2644000,500,2644000,0,1322000
64,125,33,9,500,2824000,500,2824000,0,1412000
64,125,26,9,500,2644000,500,2644000,0,1322000
64,125,28,9,500,3024000,500,3024000,0,1512000
64,125,17,9,500,2824000,500,2824000,0,1412000
64,125,9,9,500,2482000,500,2482000,0,1241000
64,125,22,9,500,2644000,500,2644000,0,1322000
64,125,25,9,500,2644000,500,2644000,0,1322000
64,125,5,9,500,2824000,500,2824000,0,1412000
64,125,21,9,500,3024000,500,3024000,0,1512000
64,125,6,9,500,2824000,500,2824000,0,1412000
64,125,19,9,500,2644000,500,2644000,0,1322000
64,125,14,9,500,3024000,500,3024000,0,1512000
64,125,35,9,500,3024000,500,3024000,0,1512000
64,125,3,9,500,2824000,500,2824000,0,1412000
64,125,13,9,500,2644000,500,2644000,0,1322000
64,125,30,9,500,2824000,500,2824000,0,1412000
64,125,11,9,500,2644000,500,2644000,0,1322000
64,125,29,9,500,2824000,500,2824000,0,1412000
64,125,7,9,500,3024000,500,3024000,0,1512000
64,125,27,9,500,2482000,500,2482000,0,1241000
64,125,23,9,500,2824000,500,2824000,0,1412000
64,125,15,9,500,2824000,500,2824000,0,1412000
64,125,31,9,500,2644000,500,2644000,0,1322000
64,125,40,9,500,2824000,500,2824000,0,1412000
64,125,48,9,500,2824000,500,2824000,0,1412000
64,125,52,9,500,2644000,500,2644000,0,1322000
64,125,56,9,500,3024000,500,3024000,0,1512000
64,125,50,9,500,2644000,500,2644000,0,1322000
64,125,36,9,500,2482000,500,2482000,0,1241000
64,125,49,9,500,3024000,500,3024000,0,1512000
64,125,44,9,500,2644000,500,2644000,0,1322000
64,125,60,9,500,2824000,500,2824000,0,1412000
64,125,42,9,500,3024000,500,3024000,0,1512000
64,125,41,9,500,2644000,500,2644000,0,1322000
64,125,58,9,500,2824000,500,2824000,0,1412000
64,125,38,9,500,2644000,500,2644000,0,1322000
64,125,57,9,500,2824000,500,2824000,0,1412000
64,125,54,9,500,2482000,500,2482000,0,1241000
64,125,53,9,500,2824000,500,2824000,0,1412000
64,125,37,9,500,2644000,500,2644000,0,1322000
64,125,43,9,500,2824000,500,2824000,0,1412000
64,125,45,9,500,2482000,500,2482000,0,1241000
64,125,46,9,500,2824000,500,2824000,0,1412000
64,125,51,9,500,2824000,500,2824000,0,1412000
64,125,62,9,500,2644000,500,2644000,0,1322000
64,125,61,9,500,2644000,500,2644000,0,1322000
64,125,39,9,500,2824000,500,2824000,0,1412000
64,125,59,9,500,2644000,500,2644000,0,1322000
64,125,55,9,500,2644000,500,2644000,0,1322000
64,125,47,9,500,2644000,500,2644000,0,1322000
64,125,63,9,500,2482000,500,2482000,0,1241000
64,125,16,9,500,2644000,500,2644000,0,1322000
64,125,32,9,500,2644000,500,2644000,0,1322000
64,125,0,10,250,86399000,250,86399000,86399000,0
64,125,24,10,500,2824000,500,2824000,0,1412000
64,125,20,10,500,2824000,500,2824000,0,1412000
64,125,4,10,500,2644000,500,2644000,0,1322000
64,125,18,10,500,2482000,500,2482000,0,1241000
64,125,34,10,500,2824000,500,2824000,0,1412000
64,125,12,10,500,2824000,500,2824000,0,1412000
64,125,8,10,500,2644000,500,2644000,0,1322000
64,125,17,10,500,2824000,500,2824000,0,1412000
64,125,33,10,500,2824000,500,2824000,0,1412000
64,125,2,10,500,2644000,500,2644000,0,1322000
64,125,28,10,500,3024000,500,3024000,0,1512000
64,125,10,10,500,2824000,500,2824000,0,1412000
64,125,26,10,500,2644000,500,2644000,0,1322000
64,125,1,10,500,2644000,500,2644000,0,1322000
64,125,9,10,500,2482000,500,2482000,0,1241000
64,125,6,10,500,2824000,500,2824000,0,1412000
64,125,25,10,500,2644000,500,2644000,0,1322000
64,125,22,10,500,2644000,500,2644000,0,1322000
64,125,5,10,500,2824000,500,2824000,0,1412000
64,125,21,10,500,3024000,500,3024000,0,1512000
64,125,3,10,500,2824000,500,2824000,0,1412000
64,125,35,10,500,3024000,500,3024000,0,1512000
64,125,14,10,500,3024000,500,3024000,0,1512000
64,125,30,10,500,2824000,500,2824000,0,1412000
64,125,19,10,500,2644000,500,2644000,0,1322000
64,125,13,10,500,2644000,500,2644000,0,1322000
64,125,11,10,500,2644000,500,2644000,0,1322000
64,125,29,10,500,2824000,500,2824000,0,1412000
64,125,27,10,500,2482000,500,2482000,0,1241000
64,125,7,10,500,3024000,500,3024000,0,1512000
64,125,23,10,500,2824000,500,2824000,0,1412000
64,125,15,10,500,2824000,500,2824000,0,1412000
64,125,31,10,500,2644000,500,2644000,0,1322000
64,125,48,10,500,2824000,500,2824000,0,1412000
64,125,40,10,500,2824000,500,2824000,0,1412000
64,125,56,10,500,3024000,500,3024000,0,1512000
64,125,52,10,500,2644000,500,2644000,0,1322000
64,125,50,10,500,2644000,500,2644000,0,1322000
64,125,36,10,500,2482000,500,2482000,0,1241000
64,125,44,10,500,2644000,500,2644000,0,1322000
64,125,42,10,500,3024000,500,3024000,0,1512000
64,125,60,10,500,2824000,500,2824000,0,1412000
64,125,58,10,500,2824000,500,2824000,0,1412000
64,125,41,10,500,2644000,500,2644000,0,1322000
64,125,49,10,500,3024000,500,3024000,0,1512000
64,125,54,10,500,2482000,500,2482000,0,1241000
64,125,38,10,500,2644000,500,2644000,0,1322000
64,125,57,10,500,2824000,500,2824000,0,1412000
64,125,46,10,500,2824000,500,2824000,0,1412000
64,125,37,10,500,2644000,500,2644000,0,1322000
64,125,53,10,500,2824000,500,2824000,0,1412000
64,125,51,10,500,2824000,500,2824000,0,1412000
64,125,62,10,500,2644000,500,2644000,0,1322000
64,125,45,10,500,2482000,500,2482000,0,1241000
64,125,43,10,500,2824000,500,2824000,0,1412000
64,125,61,10,500,2644000,500,2644000,0,1322000
64,125,55,10,500,2644000,500,2644000,0,1322000
64,125,59,10,500,2644000,500,2644000,0,1322000
64,125,39,10,500,2824000,500,2824000,0,1412000
64,125,47,10,500,2644000,500,2644000,0,1322000
64,125,63,10,500,2482000,500,2482000,0,1241000
64,125,16,10,500,2644000,500,2644000,0,1322000
64,125,32,10,500,2644000,500,2644000,0,1322000
64,125,8,10,500,2644000,500,2644000,0,1322000
64,125,12,10,500,2824000,500,2824000,0,1412000
64,125,10,10,500,2824000,500,2824000,0,1412000
64,125,20,10,500,2824000,500,2824000,0,1412000
64,125,18,10,500,2482000,500,2482000,0,1241000
64,125,24,10,500,2824000,500,2824000,0,1412000
64,125,4,10,500,2644000,500,2644000,0,1322000
64,125,0,11,250,86399000,250,86399000,86399000,0
64,125,2,11,500,2644000,500,2644000,0,1322000
64,125,34,11,500,2824000,500,2824000,0,1412000
64,125,17,11,500,2824000,500,2824000,0,1412000
64,125,33,11,500,2824000,500,2824000,0,1412000
64,125,28,11,500,3024000,500,3024000,0,1512000
64,125,1,11,500,2644000,500,2644000,0,1322000
64,125,9,11,500,2482000,500,2482000,0,1241000
64,125,26,11,500,2644000,500,2644000,0,1322000
64,125,22,11,500,2644000,500,2644000,0,1322000
64,125,5,11,500,2824000,500,2824000,0,1412000
64,125,25,11,500,2644000,500,2644000,0,1322000
64,125,3,11,500,2824000,500,2824000,0,1412000
64,125,21,11,500,3024000,500,3024000,0,1512000
64,125,14,11,500,3024000,500,3024000,0,1512000
64,125,6,11,500,2824000,500,2824000,0,1412000
64,125,30,11,500,2824000,500,2824000,0,1412000
64,125,35,11,500,3024000,500,3024000,0,1512000
64,125,13,11,500,2644000,500,2644000,0,1322000
64,125,19,11,500,2644000,500,2644000,0,1322000
64,125,29,11,500,2824000,500,2824000,0,1412000
64,125,27,11,500,2482000,500,2482000,0,1241000
64,125,7,11,500,3024000,500,3024000,0,1512000
64,125,11,11,500,2644000,500,2644000,0,1322000
64,125,23,11,500,2824000,500,2824000,0,1412000
64,125,15,11,500,2824000,500,2824000,0,1412000
64,125,31,11,500,2644000,500,2644000,0,1322000
64,125,56,11,500,3024000,500,3024000,0,1512000
64,125,40,11,500,2824000,500,2824000,0,1412000
64,125,48,11,500,2824000,500,2824000,0,1412000
64,125,52,11,500,2644000,500,2644000,0,1322000
64,125,50,11,500,2644000,500,2644000,0,1322000
64,125,44,11,500,2644000,500,2644000,0,1322000
64,125,36,11,500,2482000,500,2482000,0,1241000
64,125,42,11,500,3024000,500,3024000,0,1512000
64,125,49,11,500,3024000,500,3024000,0,1512000
64,125,60,11,500,2824000,500,2824000,0,1412000
64,125,41,11,500,2644000,500,2644000,0,1322000
64,125,38,11,500,2644000,500,2644000,0,1322000
64,125,58,11,500,2824000,500,2824000,0,1412000
64,125,57,11,500,2824000,500,2824000,0,1412000
64,125,37,11,500,2644000,500,2644000,0,1322000
64,125,53,11,500,2824000,500,2824000,0,1412000
64,125,54,11,500,2482000,500,2482000,0,1241000
64,125,51,11,500,2824000,500,2824000,0,1412000
64,125,45,11,500,2482000,500,2482000,0,1241000
64,125,43,11,500,2824000,500,2824000,0,1412000
64,125,62,11,500,2644000,500,2644000,0,1322000
64,125,46,11,500,2824000,500,2824000,0,1412000
64,125,39,11,500,2824000,500,2824000,0,1412000
64,125,61,11,500,2644000,500,2644000,0,1322000
64,125,55,11,500,2644000,500,2644000,0,1322000
64,125,59,11,500,2644000,500,2644000,0,1322000
64,125,47,11,500,2644000,500,2644000,0,1322000
64,125,63,11,500,2482000,500,2482000,0,1241000
64,125,16,11,500,2644000,500,2644000,0,1322000
64,125,0,12,250,86399000,250,86399000,86399000,0
64,125,24,12,500,2824000,500,2824000,0,1412000
64,125,8,12,500,2644000,500,2644000,0,1322000
64,125,32,12,500,2644000,500,2644000,0,1322000
64,125,34,12,500,2824000,500,2824000,0,1412000
64,125,20,12,500,2824000,500,2824000,0,1412000
64,125,4,12,500,2644000,500,2644000,0,1322000
64,125,18,12,500,2482000,500,2482000,0,1241000
64,125,2,12,500,2644000,500,2644000,0,1322000
64,125,12,12,500,2824000,500,2824000,0,1412000
64,125,33,12,500,2824000,500,2824000,0,1412000
64,125,17,12,500,2824000,500,2824000,0,1412000
64,125,1,12,500,2644000,500,2644000,0,1322000
64,125,10,12,500,2824000,500,2824000,0,1412000
64,125,28,12,500,3024000,500,3024000,0,1512000
64,125,26,12,500,2644000,500,2644000,0,1322000
64,125,9,12,500,2482000,500,2482000,0,1241000
64,125,6,12,500,2824000,500,2824000,0,1412000
64,125,25,12,500,2644000,500,2644000,0,1322000
64,125,5,12,500,2824000,500,2824000,0,1412000
64,125,21,12,500,3024000,500,3024000,0,1512000
64,125,22,12,500,2644000,500,2644000,0,1322000
64,125,3,12,500,2824000,500,2824000,0,1412000
64,125,30,12,500,2824000,500,2824000,0,1412000
64,125,14,12,500,3024000,500,3024000,0,1512000
64,125,19,12,500,2644000,500,2644000,0,1322000
64,125,29,12,500,2824000,500,2824000,0,1412000
64,125,35,12,500,3024000,500,3024000,0,1512000
64,125,13,12,500,2644000,500,2644000,0,1322000
64,125,11,12,500,2644000,500,2644000,0,1322000
64,125,27,12,500,2482000,500,2482000,0,1241000
64,125,23,12,500,2824000,500,2824000,0,1412000
64,125,7,12,500,3024000,500,3024000,0,1512000
64,125,15,12,500,2824000,500,2824000,0,1412000
64,125,31,12,500,2644000,500,2644000,0,1322000
64,125,48,12,500,2824000,500,2824000,0,1412000
64,125,40,12,500,2824000,500,2824000,0,1412000
64,125,56,12,500,3024000,500,3024000,0,1512000
64,125,36,12,500,2482000,500,2482000,0,1241000
64,125,52,12,500,2644000,500,2644000,0,1322000
64,125,50,12,500,2644000,500,2644000,0,1322000
64,125,44,12,500,2644000,500,2644000,0,1322000
64,125,42,12,500,3024000,500,3024000,0,1512000
64,125,49,12,500,3024000,500,3024000,0,1512000
64,125,60,12,500,2824000,500,2824000,0,1412000
64,125,38,12,500,2644000,500,2644000,0,1322000
64,125,41,12,500,2644000,500,2644000,0,1322000
64,125,54,12,500,2482000,500,2482000,0,1241000
64,125,58,12,500,2824000,500,2824000,0,1412000
64,125,57,12,500,2824000,500,2824000,0,1412000
64,125,37,12,500,2644000,500,2644000,0,1322000
64,125,53,12,500,2824000,500,2824000,0,1412000
64,125,46,12,500,2824000,500,2824000,0,1412000
64,125,51,12,500,2824000,500,2824000,0,1412000
64,125,45,12,500,2482000,500,2482000,0,1241000
64,125,62,12,500,2644000,500,2644000,0,1322000
64,125,43,12,500,2824000,500,2824000,0,1412000
64,125,61,12,500,2644000,500,2644000,0,1322000
64,125,39,12,500,2824000,500,2824000,0,1412000
64,125,59,12,500,2644000,500,2644000,0,1322000
64,125,55,12,500,2644000,500,2644000,0,1322000
64,125,47,12,500,2644000,500,2644000,0,1322000
64,125,63,12,500,2482000,500,2482000,0,1241000
64,125,24,12,500,2824000,500,2824000,0,1412000
64,125,32,12,500,2644000,500,2644000,0,1322000
64,125,0,13,250,86399000,250,86399000,86399000,0
64,125,8,13,500,2644000,500,2644000,0,1322000
64,125,16,13,500,2644000,500,2644000,0,1322000
64,125,20,13,500,2824000,500,2824000,0,1412000
64,125,18,13,500,2482000,500,2482000,0,1241000
64,125,12,13,500,2824000,500,2824000,0,1412000
64,125,4,13,500,2644000,500,2644000,0,1322000
64,125,34,13,500,2824000,500,2824000,0,1412000
64,125,2,13,500,2644000,500,2644000,0,1322000
64,125,33,13,500,2824000,500,2824000,0,1412000
64,125,10,13,500,2824000,500,2824000,0,1412000
64,125,1,13,500,2644000,500,2644000,0,1322000
64,125,17,13,500,2824000,500,2824000,0,1412000
64,125,28,13,500,3024000,500,3024000,0,1512000
64,125,9,13,500,2482000,500,2482000,0,1241000
64,125,26,13,500,2644000,500,2644000,0,1322000
64,125,6,13,500,2824000,500,2824000,0,1412000
64,125,5,13,500,2824000,500,2824000,0,1412000
64,125,25,13,500,2644000,500,2644000,0,1322000
64,125,22,13,500,2644000,500,2644000,0,1322000
64,125,21,13,500,3024000,500,3024000,0,1512000
64,125,35,13,500,3024000,500,3024000,0,1512000
64,125,30,13,500,2824000,500,2824000,0,1412000
64,125,13,13,500,2644000,500,2644000,0,1322000
64,125,3,13,500,2824000,500,2824000,0,1412000
64,125,14,13,500,3024000,500,3024000,0,1512000
64,125,19,13,500,2644000,500,2644000,0,1322000
64,125,11,13,500,2644000,500,2644000,0,1322000
64,125,29,13,500,2824000,500,2824000,0,1412000
64,125,7,13,500,3024000,500,3024000,0,1512000
64,125,27,13,500,2482000,500,2482000,0,1241000
64,125,23,13,500,2824000,500,2824000,0,1412000
64,125,15,13,500,2824000,500,2824000,0,1412000
64,125,31,13,500,2644000,500,2644000,0,1322000
64,125,48,13,500,2824000,500,2824000,0,1412000
64,125,56,13,500,3024000,500,3024000,0,1512000
64,125,40,13,500,2824000,500,2824000,0,1412000
64,125,52,13,500,2644000,500,2644000,0,1322000
64,125,50,13,500,2644000,500,2644000,0,1322000
64,125,36,13,500,2482000,500,2482000,0,1241000
64,125,44,13,500,2644000,500,2644000,0,1322000
64,125,49,13,500,3024000,500,3024000,0,1512000
64,125,60,13,500,2824000,500,2824000,0,1412000
64,125,42,13,500,3024000,500,3024000,0,1512000
64,125,58,13,500,2824000,500,2824000,0,1412000
64,125,54,13,500,2482000,500,2482000,0,1241000
64,125,41,13,500,2644000,500,2644000,0,1322000
64,125,57,13,500,2824000,500,2824000,0,1412000
64,125,38,13,500,2644000,500,2644000,0,1322000
64,125,46,13,500,2824000,500,2824000,0,1412000
64,125,53,13,500,2824000,500,2824000,0,1412000
64,125,45,13,500,2482000,500,2482000,0,1241000
64,125,37,13,500,2644000,500,2644000,0,1322000
64,125,62,13,500,2644000,500,2644000,0,1322000
64,125,51,13,500,2824000,500,2824000,0,1412000
64,125,43,13,500,2824000,500,2824000,0,1412000
64,125,61,13,500,2644000,500,2644000,0,1322000
64,125,59,13,500,2644000,500,2644000,0,1322000
64,125,39,13,500,2824000,500,2824000,0,1412000
64,125,55,13,500,2644000,500,2644000,0,1322000
64,125,47,13,500,2644000,500,2644000,0,1322000
64,125,63,13,500,2482000,500,2482000,0,1241000
64,125,16,13,500,2644000,500,2644000,0,1322000
64,125,32,13,500,2644000,500,2644000,0,1322000
64,125,8,13,500,2644000,500,2644000,0,1322000
64,125,12,13,500,2824000,500,2824000,0,1412000
64,125,0,14,250,86399000,250,86399000,86399000,0
64,125,20,14,500,2824000,500,2824000,0,1412000
64,125,4,14,500,2644000,500,2644000,0,1322000
64,125,18,14,500,2482000,500,2482000,0,1241000
64,125,10,14,500,2824000,500,2824000,0,1412000
64,125,24,14,500,2824000,500,2824000,0,1412000
64,125,34,14,500,2824000,500,2824000,0,1412000
64,125,17,14,500,2824000,500,2824000,0,1412000
64,125,9,14,500,2482000,500,2482000,0,1241000
64,125,1,14,500,2644000,500,2644000,0,1322000
64,125,26,14,500,2644000,500,2644000,0,1322000
64,125,2,14,500,2644000,500,2644000,0,1322000
64,125,33,14,500,2824000,500,2824000,0,1412000
64,125,28,14,500,3024000,500,3024000,0,1512000
64,125,22,14,500,2644000,500,2644000,0,1322000
64,125,25,14,500,2644000,500,2644000,0,1322000
64,125,5,14,500,2824000,500,2824000,0,1412000
64,125,6,14,500,2824000,500,2824000,0,1412000
64,125,3,14,500,2824000,500,2824000,0,1412000
64,125,21,14,500,3024000,500,3024000,0,1512000
64,125,14,14,500,3024000,500,3024000,0,1512000
64,125,35,14,500,3024000,500,3024000,0,1512000
64,125,30,14,500,2824000,500,2824000,0,1412000
64,125,13,14,500,2644000,500,2644000,0,1322000
64,125,19,14,500,2644000,500,2644000,0,1322000
64,125,29,14,500,2824000,500,2824000,0,1412000
64,125,7,14,500,3024000,500,3024000,0,1512000
64,125,27,14,500,2482000,500,2482000,0,1241000
64,125,11,14,500,2644000,500,2644000,0,1322000
64,125,23,14,500,2824000,500,2824000,0,1412000
64,125,15,14,500,2824000,500,2824000,0,1412000
64,125,31,14,500,2644000,500,2644000,0,1322000
64,125,40,14,500,2824000,500,2824000,0,1412000
64,125,48,14,500,2824000,500,2824000,0,1412000
64,125,56,14,500,3024000,500,3024000,0,1512000
64,125,52,14,500,2644000,500,2644000,0,1322000
64,125,50,14,500,2644000,500,2644000,0,1322000
64,125,44,14,500,2644000,500,2644000,0,1322000
64,125,49,14,500,3024000,500,3024000,0,1512000
64,125,42,14,500,3024000,500,3024000,0,1512000
64,125,36,14,500,2482000,500,2482000,0,1241000
64,125,41,14,500,2644000,500,2644000,0,1322000
64,125,60,14,500,2824000,500,2824000,0,1412000
64,125,38,14,500,2644000,500,2644000,0,1322000
64,125,58,14,500,2824000,500,2824000,0,1412000
64,125,57,14,500,2824000,500,2824000,0,1412000
64,125,54,14,500,2482000,500,2482000,0,1241000
64,125,53,14,500,2824000,500,2824000,0,1412000
64,125,46,14,500,2824000,500,2824000,0,1412000
64,125,51,14,500,2824000,500,2824000,0,1412000
64,125,43,14,500,2824000,500,2824000,0,1412000
64,125,62,14,500,2644000,500,2644000,0,1322000
64,125,45,14,500,2482000,500,2482000,0,1241000
64,125,37,14,500,2644000,500,2644000,0,1322000
64,125,39,14,500,2824000,500,2824000,0,1412000
64,125,61,14,500,2644000,500,2644000,0,1322000
64,125,59,14,500,2644000,500,2644000,0,1322000
64,125,55,14,500,2644000,500,2644000,0,1322000
64,125,47,14,500,2644000,500,2644000,0,1322000
64,125,63,14,500,2482000,500,2482000,0,1241000
64,125,16,14,500,2644000,500,2644000,0,1322000
64,125,8,14,500,2644000,500,2644000,0,1322000
64,125,32,14,500,2644000,500,2644000,0,1322000
64,125,24,14,500,2824000,500,2824000,0,1412000
64,125,0,15,250,86399000,250,86399000,86399000,0
64,125,34,15,500,2824000,500,2824000,0,1412000
64,125,4,15,500,2644000,500,2644000,0,1322000
64,125,20,15,500,2824000,500,2824000,0,1412000
64,125,18,15,500,2482000,500,2482000,0,1241000
64,125,12,15,500,2824000,500,2824000,0,1412000
64,125,33,15,500,2824000,500,2824000,0,1412000
64,125,10,15,500,2824000,500,2824000,0,1412000
64,125,2,15,500,2644000,500,2644000,0,1322000
64,125,17,15,500,2824000,500,2824000,0,1412000
64,125,28,15,500,3024000,500,3024000,0,1512000
64,125,26,15,500,2644000,500,2644000,0,1322000
64,125,1,15,500,2644000,500,2644000,0,1322000
64,125,9,15,500,2482000,500,2482000,0,1241000
64,125,25,15,500,2644000,500,2644000,0,1322000
64,125,6,15,500,2824000,500,2824000,0,1412000
64,125,5,15,500,2824000,500,2824000,0,1412000
64,125,22,15,500,2644000,500,2644000,0,1322000
64,125,21,15,500,3024000,500,3024000,0,1512000
64,125,35,15,500,3024000,500,3024000,0,1512000
64,125,19,15,500,2644000,500,2644000,0,1322000
64,125,30,15,500,2824000,500,2824000,0,1412000
64,125,14,15,500,3024000,500,3024000,0,1512000
64,125,3,15,500,2824000,500,2824000,0,1412000
64,125,13,15,500,2644000,500,2644000,0,1322000
64,125,11,15,500,2644000,500,2644000,0,1322000
64,125,29,15,500,2824000,500,2824000,0,1412000
64,125,7,15,500,3024000,500,3024000,0,1512000
64,125,27,15,500,2482000,500,2482000,0,1241000
64,125,23,15,500,2824000,500,2824000,0,1412000
64,125,15,15,500,2824000,500,2824000,0,1412000
64,125,31,15,500,2644000,500,2644000,0,1322000
64,125,48,15,500,2824000,500,2824000,0,1412000
64,125,40,15,500,2824000,500,2824000,0,1412000
64,125,56,15,500,3024000,500,3024000,0,1512000
64,125,52,15,500,2644000,500,2644000,0,1322000
64,125,50,15,500,2644000,500,2644000,0,1322000
64,125,44,15,500,2644000,500,2644000,0,1322000
64,125,36,15,500,2482000,500,2482000,0,1241000
64,125,42,15,500,3024000,500,3024000,0,1512000
64,125,60,15,500,2824000,500,2824000,0,1412000
64,125,49,15,500,3024000,500,3024000,0,1512000
64,125,41,15,500,2644000,500,2644000,0,1322000
64,125,38,15,500,2644000,500,2644000,0,1322000
64,125,58,15,500,2824000,500,2824000,0,1412000
64,125,54,15,500,2482000,500,2482000,0,1241000
64,125,57,15,500,2824000,500,2824000,0,1412000
64,125,53,15,500,2824000,500,2824000,0,1412000
64,125,37,15,500,2644000,500,2644000,0,1322000
64,125,46,15,500,2824000,500,2824000,0,1412000
64,125,51,15,500,2824000,500,2824000,0,1412000
64,125,45,15,500,2482000,500,2482000,0,1241000
64,125,43,15,500,2824000,500,2824000,0,1412000
64,125,62,15,500,2644000,500,2644000,0,1322000
